,Source,OBSRA,OBSDEC,TM1_contNAXIS,TM1_contCDELT,TM1_contPEAK,TM1_contAGMADRES,TM1_contAGSTDRES,TM1_contAGMADREM,TM1_contAGSTDREM,TM1_contAGMADIMM,TM1_contAGSTDIMM,TM1_contBMAJ,TM1_contBMIN,TM1_contBPA,TM1_spw0PEAK,TM1_spw0AGMADRESch0200,TM1_spw0AGSTDRESch0200,TM1_spw0AGMADRESch1000,TM1_spw0AGSTDRESch1000,TM1_spw0AGMADRESch2000,TM1_spw0AGSTDRESch2000,TM1_spw0AGMADRESch2800,TM1_spw0AGSTDRESch2800,TM1_spw0BMAJ,TM1_spw0BMIN,TM1_spw0BPA,TM1_spw1PEAK,TM1_spw1AGMADRESch0200,TM1_spw1AGSTDRESch0200,TM1_spw1AGMADRESch1000,TM1_spw1AGSTDRESch1000,TM1_spw1AGMADRESch2000,TM1_spw1AGSTDRESch2000,TM1_spw1AGMADRESch2800,TM1_spw1AGSTDRESch2800,TM1_spw1BMAJ,TM1_spw1BMIN,TM1_spw1BPA,TM1_spw2PEAK,TM1_spw2AGMADRESch0200,TM1_spw2AGSTDRESch0200,TM1_spw2AGMADRESch1000,TM1_spw2AGSTDRESch1000,TM1_spw2AGMADRESch2000,TM1_spw2AGSTDRESch2000,TM1_spw2AGMADRESch2800,TM1_spw2AGSTDRESch2800,TM1_spw2BMAJ,TM1_spw2BMIN,TM1_spw2BPA,TM1_spw3PEAK,TM1_spw3AGMADRESch0200,TM1_spw3AGSTDRESch0200,TM1_spw3AGMADRESch1000,TM1_spw3AGSTDRESch1000,TM1_spw3AGMADRESch2000,TM1_spw3AGSTDRESch2000,TM1_spw3AGMADRESch2800,TM1_spw3AGSTDRESch2800,TM1_spw3BMAJ,TM1_spw3BMIN,TM1_spw3BPA
10,631754,151.2336666666,-56.77785,1260,0.041000000000004,0.0107012065,9.186755050905e-05,0.0001334819826297,8.980791608337e-05,0.0001302795863012,9.850002243184e-05,0.000144176534377,0.279643833637236,0.209717586636552,-11.97347450256,0.112729661167,0.00338902794786,0.00338902794786,0.00338902794786,0.00338902794786,0.00338902794786,0.00338902794786,0.00338902794786,0.00338902794786,0.320613,0.25577,-19.5022,0.270214945078,0.0034707468181,0.0034707468181,0.0034707468181,0.0034707468181,0.0034707468181,0.0034707468181,0.0034707468181,0.0034707468181,0.318792,0.255004,-21.1179,0.15227265656,0.00663954751042,0.00663954751042,0.00663954751042,0.00663954751042,0.00663954751042,0.00663954751042,0.00663954751042,0.00663954751042,0.323822,0.258771,-24.3221,0.375712931156,0.00716583859446,0.00716583859446,0.00716583859446,0.00716583859446,0.00716583859446,0.00716583859446,0.00716583859446,0.00716583859446,0.31903,0.253975,-23.6587
11,637550,154.3215,-57.44198055556,1260,0.039999999999996,0.000410241,5.376431363402e-05,7.925448153401e-05,5.353192682378e-05,7.856178854126e-05,5.379605136113e-05,7.949041901156e-05,0.280905306339276,0.206281960010532,-13.61742210388,0.0557702407241,0.00323819357081,0.00323819357081,0.00323819357081,0.00323819357081,0.00323819357081,0.00323819357081,0.00323819357081,0.00323819357081,0.326802,0.253492,-22.6678,0.207123950124,0.00324143918278,0.00324143918278,0.00324143918278,0.00324143918278,0.00324143918278,0.00324143918278,0.00324143918278,0.00324143918278,0.319817,0.252198,-22.943,0.120835930109,0.00666026368117,0.00666026368117,0.00666026368117,0.00666026368117,0.00666026368117,0.00666026368117,0.00666026368117,0.00666026368117,0.324318,0.256065,-25.7628,0.383791297674,0.00719945997628,0.00719945997628,0.00719945997628,0.00719945997628,0.00719945997628,0.00719945997628,0.00719945997628,0.00719945997628,0.321623,0.251857,-24.8534
12,G282.2988-00.7769,152.5013333333,-57.03536111111,1260,0.039999999999996,0.014028837,6.492291868199e-05,9.476960258326e-05,6.453691457864e-05,9.391376079293e-05,6.515968561871e-05,9.586451051291e-05,0.26983842253686,0.195198372006408,-4.061912536621,0.061465755105,0.00325613753793,0.00325613753793,0.00325613753793,0.00325613753793,0.00325613753793,0.00325613753793,0.00325613753793,0.00325613753793,0.318377,0.250911,-18.6918,0.0977910906076,0.0031333238944,0.0031333238944,0.0031333238944,0.0031333238944,0.0031333238944,0.0031333238944,0.0031333238944,0.0031333238944,0.316947,0.250359,-19.7494,0.116689607501,0.00643993534525,0.00643993534525,0.00643993534525,0.00643993534525,0.00643993534525,0.00643993534525,0.00643993534525,0.00643993534525,0.319762,0.256407,-20.2254,0.142966240644,0.0067194780228,0.0067194780228,0.0067194780228,0.0067194780228,0.0067194780228,0.0067194780228,0.0067194780228,0.0067194780228,0.312358,0.250369,-18.9696
13,646022,158.375625,-58.92273333334,840,0.060999999999984,0.0005058738,5.079411857878e-05,7.448685209965e-05,5.059867544333e-05,7.396878936561e-05,5.096451059217e-05,7.538607314928e-05,0.34540304541588,0.297658592462556,5.7666015625,0.0672057420015,0.00376242303717,0.00376242303717,0.00376242303717,0.00376242303717,0.00376242303717,0.00376242303717,0.00376242303717,0.00376242303717,0.383079,0.338346,7.68663,0.0778852626681,0.00368555553778,0.00368555553778,0.00368555553778,0.00368555553778,0.00368555553778,0.00368555553778,0.00368555553778,0.00368555553778,0.381996,0.336983,7.0387,0.130764320493,0.00720185307454,0.00720185307454,0.00720185307454,0.00720185307454,0.00720185307454,0.00720185307454,0.00720185307454,0.00720185307454,0.384156,0.336115,9.73241,0.152548611164,0.00761334677056,0.00761334677056,0.00761334677056,0.00761334677056,0.00761334677056,0.00761334677056,0.00761334677056,0.00761334677056,0.381071,0.333128,9.01493
14,647452,159.40775,-58.78400277778,840,0.060999999999984,0.0037357653,5.502421117853e-05,7.90979975136e-05,5.457620864036e-05,7.84077346907e-05,5.613355824607e-05,8.217032154789e-05,0.344771802425376,0.297987222671496,4.019775390625,0.066914357245,0.00376530057508,0.00376530057508,0.00376530057508,0.00376530057508,0.00376530057508,0.00376530057508,0.00376530057508,0.00376530057508,0.382614,0.338051,5.60225,0.110379710793,0.00369998925939,0.00369998925939,0.00369998925939,0.00369998925939,0.00369998925939,0.00369998925939,0.00369998925939,0.00369998925939,0.380838,0.336056,4.75937,0.122010417283,0.00720070025808,0.00720070025808,0.00720070025808,0.00720070025808,0.00720070025808,0.00720070025808,0.00720070025808,0.00720070025808,0.383387,0.336775,8.49233,0.195285588503,0.00766968507105,0.00766968507105,0.00766968507105,0.00766968507105,0.00766968507105,0.00766968507105,0.00766968507105,0.00766968507105,0.3798,0.333015,7.16661
15,651544,160.6942083333,-59.44038611111,840,0.060999999999984,0.012178052,7.946911500767e-05,0.0001129900338128,7.845817890484e-05,0.0001116999337683,8.260332833743e-05,0.0001212109928019,0.34614375233652,0.296099007129684,2.361267089844,0.067841142416,0.0037855380663,0.0037855380663,0.0037855380663,0.0037855380663,0.0037855380663,0.0037855380663,0.0037855380663,0.0037855380663,0.384226,0.336503,3.4648,0.0741740241647,0.00371044393689,0.00371044393689,0.00371044393689,0.00371044393689,0.00371044393689,0.00371044393689,0.00371044393689,0.00371044393689,0.382678,0.335589,2.7977,0.143133684993,0.00723433967546,0.00723433967546,0.00723433967546,0.00723433967546,0.00723433967546,0.00723433967546,0.00723433967546,0.00723433967546,0.385941,0.336103,4.22063,0.145477056503,0.00766787781432,0.00766787781432,0.00766787781432,0.00766787781432,0.00766787781432,0.00766787781432,0.00766787781432,0.00766787781432,0.38213,0.33198,5.67176
16,653755,161.263625,-59.68437222223,840,0.060999999999984,8.921371,0.00104268535506,0.001571954810061,0.001015635207295,0.001502539031208,0.001028566039167,0.001536964671686,0.358740121126176,0.307455658912656,2.51806640625,0.339659661055,0.0128889000576,0.0128889000576,0.0128889000576,0.0128889000576,0.0128889000576,0.0128889000576,0.0128889000576,0.0128889000576,0.385052,0.336761,2.56194,0.0846021547914,0.00408721087584,0.00408721087584,0.00408721087584,0.00408721087584,0.00408721087584,0.00408721087584,0.00408721087584,0.00408721087584,0.382482,0.333965,0.944492,0.131151363254,0.00756943548252,0.00756943548252,0.00756943548252,0.00756943548252,0.00756943548252,0.00756943548252,0.00756943548252,0.00756943548252,0.38719,0.335582,3.96751,0.146753355861,0.00806726467447,0.00806726467447,0.00806726467447,0.00806726467447,0.00806726467447,0.00806726467447,0.00806726467447,0.00806726467447,0.383096,0.33207,4.07498
17,654025,161.2865416666,-59.80639722223,840,0.060999999999984,0.008486048,6.293697515503e-05,9.148000390269e-05,6.220168143045e-05,9.02214233065e-05,6.454448157456e-05,9.515918645775e-05,0.349081099033356,0.297630995511996,2.388977050781,0.0658337697387,0.00378041694432,0.00378041694432,0.00378041694432,0.00378041694432,0.00378041694432,0.00378041694432,0.00378041694432,0.00378041694432,0.385165,0.336481,3.55894,0.0985822081566,0.00372338225767,0.00372338225767,0.00372338225767,0.00372338225767,0.00372338225767,0.00372338225767,0.00372338225767,0.00372338225767,0.383141,0.333696,0.943793,0.128127560019,0.00722893489672,0.00722893489672,0.00722893489672,0.00722893489672,0.00722893489672,0.00722893489672,0.00722893489672,0.00722893489672,0.387694,0.335714,5.01419,0.160896703601,0.00769116142018,0.00769116142018,0.00769116142018,0.00769116142018,0.00769116142018,0.00769116142018,0.00769116142018,0.00769116142018,0.384093,0.331678,5.40207
18,659209,163.5370416666,-60.79275277778,840,0.060999999999984,0.0005292265,5.311932181939e-05,7.780757732689e-05,5.289967521094e-05,7.727040792815e-05,5.331051215762e-05,7.886534149293e-05,0.35145714879036,0.29601672291756,-1.212921142578,0.0673913508654,0.00388198787475,0.00388198787475,0.00388198787475,0.00388198787475,0.00388198787475,0.00388198787475,0.00388198787475,0.00388198787475,0.389148,0.334791,-1.39302,0.173362568021,0.00380888701368,0.00380888701368,0.00380888701368,0.00380888701368,0.00380888701368,0.00380888701368,0.00380888701368,0.00380888701368,0.387103,0.333875,-1.75661,0.137655958533,0.00742223851013,0.00742223851013,0.00742223851013,0.00742223851013,0.00742223851013,0.00742223851013,0.00742223851013,0.00742223851013,0.390631,0.335533,1.44404,0.240747362375,0.00787272423172,0.00787272423172,0.00787272423172,0.00787272423172,0.00787272423172,0.00787272423172,0.00787272423172,0.00787272423172,0.387542,0.332209,0.409759
19,666100,167.8920416666,-61.35399444445,840,0.060999999999984,0.009069555,0.0001035733803292,0.0001479580823798,0.0001013580913423,0.0001450191484764,0.000109105509182,0.0001599386741873,0.353707015514364,0.295250833034532,-8.185230255127,0.100908182561,0.00384226747569,0.00384226747569,0.00384226747569,0.00384226747569,0.00384226747569,0.00384226747569,0.00384226747569,0.00384226747569,0.391808,0.334532,-7.83256,0.196845933795,0.00379196318397,0.00379196318397,0.00379196318397,0.00379196318397,0.00379196318397,0.00379196318397,0.00379196318397,0.00379196318397,0.390726,0.333555,-8.25205,0.135878384113,0.00734256412474,0.00734256412474,0.00734256412474,0.00734256412474,0.00734256412474,0.00734256412474,0.00734256412474,0.00734256412474,0.393788,0.336564,-7.33784,0.257829457521,0.00783075109043,0.00783075109043,0.00783075109043,0.00783075109043,0.00783075109043,0.00783075109043,0.00783075109043,0.00783075109043,0.391794,0.334222,-7.34687
20,666101,167.913875,-61.32804444445,840,0.060000000000012,0.040165454,7.508142152801e-05,0.0001073416206054,7.14036214049e-05,0.0001025826350087,8.031111065065e-05,0.0001176388905151,0.35553947091102,0.295285999774932,-8.538540840149,0.235896125436,0.00381691459946,0.00381691459946,0.00381691459946,0.00381691459946,0.00381691459946,0.00381691459946,0.00381691459946,0.00381691459946,0.394099,0.333533,-7.85045,0.148927107453,0.0037745690397,0.0037745690397,0.0037745690397,0.0037745690397,0.0037745690397,0.0037745690397,0.0037745690397,0.0037745690397,0.392401,0.331692,-8.35651,0.310373872519,0.0072967119061,0.0072967119061,0.0072967119061,0.0072967119061,0.0072967119061,0.0072967119061,0.0072967119061,0.0072967119061,0.393952,0.335668,-8.0433,0.234842941165,0.00779259545342,0.00779259545342,0.00779259545342,0.00779259545342,0.00779259545342,0.00779259545342,0.00779259545342,0.00779259545342,0.390296,0.332003,-7.95257
21,666114,167.9127916666,-61.33657500001,840,0.060000000000012,0.0027222063,8.297929889522e-05,0.0001179204773507,8.199456351576e-05,0.0001165430658148,8.759168849792e-05,0.0001284408499487,0.3547350168228,0.293942600488656,-8.346704483032,0.0935681685805,0.00382372456543,0.00382372456543,0.00382372456543,0.00382372456543,0.00382372456543,0.00382372456543,0.00382372456543,0.00382372456543,0.39186,0.331857,-7.86303,0.113303288817,0.00375549880388,0.00375549880388,0.00375549880388,0.00375549880388,0.00375549880388,0.00375549880388,0.00375549880388,0.00375549880388,0.392505,0.331553,-8.53844,0.126492783427,0.00729254457688,0.00729254457688,0.00729254457688,0.00729254457688,0.00729254457688,0.00729254457688,0.00729254457688,0.00729254457688,0.394164,0.335197,-7.35754,0.176509365439,0.00777289812139,0.00777289812139,0.00777289812139,0.00777289812139,0.00777289812139,0.00777289812139,0.00777289812139,0.00777289812139,0.39059,0.332282,-8.18585
22,666242,168.0089166666,-61.30636111112,840,0.060000000000012,0.0078332005,6.79984659655e-05,9.852794755716e-05,6.615112215513e-05,9.57536540227e-05,7.175334758358e-05,0.0001048836056725,0.35564762353896,0.295072585344324,-7.907228946686,0.0897515565157,0.00381748275373,0.00381748275373,0.00381748275373,0.00381748275373,0.00381748275373,0.00381748275373,0.00381748275373,0.00381748275373,0.392635,0.331816,-7.30635,0.38999825716,0.00400875209656,0.00400875209656,0.00400875209656,0.00400875209656,0.00400875209656,0.00400875209656,0.00400875209656,0.00400875209656,0.392294,0.332041,-7.89127,0.137353077531,0.00729883554413,0.00729883554413,0.00729883554413,0.00729883554413,0.00729883554413,0.00729883554413,0.00729883554413,0.00729883554413,0.394097,0.33553,-7.48975,0.540596008301,0.00844044005856,0.00844044005856,0.00844044005856,0.00844044005856,0.00844044005856,0.00844044005856,0.00844044005856,0.00844044005856,0.390716,0.330755,-6.01977
23,672346,171.4315,-62.18068055556,840,0.060000000000012,0.010726359,7.824637577869e-05,0.0001114726255764,7.679566624574e-05,0.0001097213171306,8.06437456049e-05,0.0001186066874652,0.358905375003816,0.2918533086776881,-13.71311569214,0.0729241222143,0.00397135750964,0.00397135750964,0.00397135750964,0.00397135750964,0.00397135750964,0.00397135750964,0.00397135750964,0.00397135750964,0.398415,0.332288,-12.9576,0.147854045033,0.00391059702622,0.00391059702622,0.00391059702622,0.00391059702622,0.00391059702622,0.00391059702622,0.00391059702622,0.00391059702622,0.39838,0.330589,-13.5577,0.140017926693,0.00760222810609,0.00760222810609,0.00760222810609,0.00760222810609,0.00760222810609,0.00760222810609,0.00760222810609,0.00760222810609,0.39894,0.334423,-12.8921,0.257455438375,0.00810874679251,0.00810874679251,0.00810874679251,0.00810874679251,0.00810874679251,0.00810874679251,0.00810874679251,0.00810874679251,0.39669,0.331544,-13.552
24,G286.2086+00.1694,159.63625,-58.32063888889,840,0.060999999999984,0.008810436,8.492820052197e-05,0.0001219266196131,8.229647210101e-05,0.0001182089108624,9.371220949106e-05,0.0001363690098515,0.344110727310192,0.300231575965872,6.959121704102,0.196111425757,0.00380195838083,0.00380195838083,0.00380195838083,0.00380195838083,0.00380195838083,0.00380195838083,0.00380195838083,0.00380195838083,0.380288,0.338743,8.77759,0.301888912916,0.00375572951038,0.00375572951038,0.00375572951038,0.00375572951038,0.00375572951038,0.00375572951038,0.00375572951038,0.00375572951038,0.378995,0.335409,10.8832,0.232206150889,0.00726137666721,0.00726137666721,0.00726137666721,0.00726137666721,0.00726137666721,0.00726137666721,0.00726137666721,0.00726137666721,0.382365,0.336731,11.2861,0.208881527185,0.00773671141257,0.00773671141257,0.00773671141257,0.00773671141257,0.00773671141257,0.00773671141257,0.00773671141257,0.00773671141257,0.378164,0.333763,10.3986
25,G287.4929-00.5691,161.1420833333,-59.58444444445,840,0.060999999999984,0.0005117375,6.51217851555e-05,9.497609426035e-05,6.476302951341e-05,9.427663462702e-05,6.568922253791e-05,9.678626520326e-05,0.347569793462736,0.2995786070823599,4.846069335938,0.0715596452355,0.00385791158424,0.00385791158424,0.00385791158424,0.00385791158424,0.00385791158424,0.00385791158424,0.00385791158424,0.00385791158424,0.384411,0.338457,6.23769,0.259342074394,0.00378415956642,0.00378415956642,0.00378415956642,0.00378415956642,0.00378415956642,0.00378415956642,0.00378415956642,0.00378415956642,0.383042,0.337715,5.34033,0.150695934892,0.00737762414838,0.00737762414838,0.00737762414838,0.00737762414838,0.00737762414838,0.00737762414838,0.00737762414838,0.00737762414838,0.386602,0.337275,8.44893,0.303716957569,0.00781174206374,0.00781174206374,0.00781174206374,0.00781174206374,0.00781174206374,0.00781174206374,0.00781174206374,0.00781174206374,0.382938,0.334517,8.07679
