,Source,OBSRA,OBSDEC,7MTM2_contNAXIS,7MTM2_contCDELT,7MTM2_contPEAK,7MTM2_contAGMADRES,7MTM2_contAGSTDRES,7MTM2_contAGMADREM,7MTM2_contAGSTDREM,7MTM2_contAGMADIMM,7MTM2_contAGSTDIMM,7MTM2_contBMAJ,7MTM2_contBMIN,7MTM2_contBPA,7MTM2_spw0PEAK,7MTM2_spw0AGMADRESch0200,7MTM2_spw0AGSTDRESch0200,7MTM2_spw0AGMADRESch1000,7MTM2_spw0AGSTDRESch1000,7MTM2_spw0AGMADRESch2000,7MTM2_spw0AGSTDRESch2000,7MTM2_spw0AGMADRESch2800,7MTM2_spw0AGSTDRESch2800,7MTM2_spw0BMAJ,7MTM2_spw0BMIN,7MTM2_spw0BPA,7MTM2_spw1PEAK,7MTM2_spw1AGMADRESch0200,7MTM2_spw1AGSTDRESch0200,7MTM2_spw1AGMADRESch1000,7MTM2_spw1AGSTDRESch1000,7MTM2_spw1AGMADRESch2000,7MTM2_spw1AGSTDRESch2000,7MTM2_spw1AGMADRESch2800,7MTM2_spw1AGSTDRESch2800,7MTM2_spw1BMAJ,7MTM2_spw1BMIN,7MTM2_spw1BPA,7MTM2_spw2PEAK,7MTM2_spw2AGMADRESch0200,7MTM2_spw2AGSTDRESch0200,7MTM2_spw2AGMADRESch1000,7MTM2_spw2AGSTDRESch1000,7MTM2_spw2AGMADRESch2000,7MTM2_spw2AGSTDRESch2000,7MTM2_spw2AGMADRESch2800,7MTM2_spw2AGSTDRESch2800,7MTM2_spw2BMAJ,7MTM2_spw2BMIN,7MTM2_spw2BPA,7MTM2_spw3PEAK,7MTM2_spw3AGMADRESch0200,7MTM2_spw3AGSTDRESch0200,7MTM2_spw3AGMADRESch1000,7MTM2_spw3AGSTDRESch1000,7MTM2_spw3AGMADRESch2000,7MTM2_spw3AGSTDRESch2000,7MTM2_spw3AGMADRESch2800,7MTM2_spw3AGSTDRESch2800,7MTM2_spw3BMAJ,7MTM2_spw3BMIN,7MTM2_spw3BPA
524,731606,213.135125,-61.41547222222,173,0.240000000000012,0.011950837,0.000137302238727,0.0001780640013749,0.0001308047649218,0.0001724100584397,0.0001722454908304,0.000256345490925,1.46068525314324,1.29225730896,-28.42931175232,0.29474565,0.005986035,0.008727357,0.0062826034,0.009339467,0.0067339414,0.009928929,0.00635026,0.009544777,1.49509358406072,1.33575022220616,-26.57715606689,0.4240188,0.0073237615,0.010501602,0.0060738022,0.0091289235,0.0059245112,0.008550292,0.0055466206,0.008203991,1.47936725616456,1.31671667099016,-28.86733627319,0.34275243,0.012476854,0.018809406,0.013528225,0.019336104,0.0128896665,0.019072434,0.01288265,0.019222941,1.49686264991772,1.32872498035416,-28.51978492737,0.6752939,0.014771781,0.022186263,0.013654406,0.019527283,0.013766926,0.020196933,0.012570517,0.018253002,1.48183941841128,1.31634080409996,-30.2234210968
525,733033,214.352875,-61.85235555556,169,0.240000000000012,0.003913177,7.148789882194e-05,8.745660306886e-05,6.572033453267e-05,8.3123188233e-05,0.0001123408728745,0.0001647210738156,1.45175421237948,1.26308429241192,-28.53784942627,0.18833885,0.006224911,0.008958738,0.0061902017,0.009369911,0.0063430523,0.009474992,0.0068328343,0.009914339,1.51608073711392,1.34564852714544,-28.19190216064,0.29892355,0.007496774,0.011430918,0.006582142,0.009842916,0.0064279023,0.009273904,0.006313508,0.009242344,1.49995732307436,1.32866370677952,-28.44659233093,0.3440789,0.012617272,0.018918654,0.012505009,0.019056778,0.013318089,0.019944696,0.013855502,0.02054129,1.51942682266236,1.33775210380572,-29.07216262817,0.42161828,0.014237411,0.020707231,0.014176579,0.021033226,0.013539614,0.019592822,0.012916939,0.018520443,1.49918246269236,1.325532436371,-31.07248497009
526,737787,216.5227083333,-60.68070833333,181,0.240000000000012,0.047292836,0.0001040681090672,0.0001270045031561,9.267825225834e-05,0.0001182391279144,0.0001977702486329,0.0002927372988779,1.57495045661928,1.38307642936704,-39.04779815674,0.9841313,0.00639775,0.009299432,0.006626887,0.009545483,0.0070048394,0.010760381,0.0068869204,0.010009114,1.55340647697456,1.35425519943228,-39.46876144409,1.395287,0.0077919415,0.011597318,0.00667455,0.0096892305,0.0061277803,0.008828279,0.006018393,0.00872696,1.5711734294892,1.34590792655952,-44.90093994141,1.1569138,0.013629519,0.020188883,0.014040295,0.02093731,0.014096347,0.02095325,0.013719213,0.020034274,1.57375025749224,1.34528863430016,-43.14393615723,1.7755953,0.0152868405,0.02273712,0.014971016,0.02237408,0.014092393,0.020868998,0.01337021,0.020416997,1.571699976921,1.340260744095,-46.92698287964
527,738167,216.7211666667,-60.63920555556,173,0.240000000000012,0.00094666425,7.115540211089e-05,8.516794332536e-05,6.370928895194e-05,7.969452417456e-05,0.0001087539567379,0.0001619690738153,1.46487307548528,1.29210221767428,-33.64995956421,0.06726312,0.006284103,0.009335315,0.0066910475,0.010033993,0.0064809313,0.009655991,0.006640685,0.009593857,1.51232516765604,1.33386361598952,-35.92573165894,0.13170452,0.0072221532,0.010880129,0.0062851505,0.009438891,0.0057550254,0.008596818,0.0059378776,0.008458424,1.4962068796158,1.33451330661756,-37.9083404541,0.61896896,0.012979711,0.019414617,0.013057162,0.019569641,0.012895061,0.019537816,0.012582222,0.018512689,1.51135766506188,1.3345900774002,-35.67786026001,0.23456922,0.015154028,0.022623654,0.013668106,0.020019442,0.013841588,0.020310713,0.012764563,0.01920746,1.49844527244576,1.32925713062292,-40.28964614868
528,G304.8872+00.6356,197.0505416667,-62.17286111112,173,0.240000000000012,0.17411202,0.0001521382801002,0.0001845563238021,0.0001357794681098,0.0001733675162541,0.0002187063219026,0.0003154219011776,1.48649787902844,1.29292011261,15.70004081726,1.346017,0.0066078324,0.009382233,0.0075347936,0.011052664,0.006917391,0.010039156,0.007118514,0.010599045,1.5074608325958,1.34132027626044,12.37508201599,2.0671506,0.008154941,0.012273133,0.0071748337,0.010485983,0.0065232967,0.00983365,0.006632462,0.009464317,1.4978580474852,1.33369827270516,14.19233512878,1.4303967,0.0137103675,0.020033337,0.013602211,0.02042783,0.012804425,0.018735316,0.013457422,0.019664327,1.50407862663276,1.34336709976212,11.05452346802,2.2463982,0.015679607,0.023156516,0.015553186,0.02235965,0.014449337,0.020437561,0.013778696,0.020614795,1.48979043960588,1.34124743938464,12.05265712738
529,G305.1940-00.0051,197.8101666667,-62.79041666667,173,0.240000000000012,0.12647764,0.0002032371994574,0.0002555175160524,0.0001823696366046,0.0002382836973993,0.0002852196921594,0.0004071783623658,1.49041163921364,1.3155089616774,12.00037097931,1.0884019,0.0070009907,0.010281091,0.007208768,0.010536735,0.0071407426,0.010534305,0.0070384033,0.01046642,1.52291131019604,1.34714233875276,10.97595024109,1.7317847,0.008278721,0.012123385,0.0069989525,0.00991878,0.006494936,0.009461541,0.006603789,0.009521718,1.50190675258644,1.33844387531292,11.22570705414,1.3049028,0.013711198,0.019769607,0.014081489,0.020183785,0.014493773,0.020876762,0.014951876,0.02241321,1.5199812650682,1.3463609218596,11.32092761993,1.9037153,0.015346058,0.022653166,0.01539608,0.022614846,0.014470611,0.02090796,0.013858487,0.019650925,1.49714982509616,1.34223663806928,9.401158332825
530,G305.2017+00.2072A,197.7935416667,-62.5773888889,183,0.240000000000012,0.11077805,0.001107058487833,0.001432200311683,0.0009716406348161,0.001321066287346,0.002237462438643,0.003314794506878,1.59455287456524,1.40191316604612,25.86856269836,2.2165723,0.0077038845,0.010764787,0.0071555674,0.010368245,0.007091865,0.0101899365,0.006896952,0.010261482,1.56079006195068,1.38196063041696,27.36415100098,2.4600587,0.008073901,0.011727014,0.00691262,0.010211344,0.0075224224,0.01077997,0.0072793486,0.010471689,1.5532613992692,1.37937951087948,29.7477684021,2.3319137,0.0140197,0.021011285,0.013679903,0.019926466,0.014552749,0.021649143,0.014011188,0.020287482,1.55051767826064,1.38349092006684,26.96121406555,2.5269878,0.015766082,0.022514489,0.014580784,0.021496942,0.014682562,0.021244988,0.014385659,0.02116265,1.55018126964564,1.38013994693772,28.57237052917
531,G305.5393+00.3394,198.4981666667,-62.41877777778,175,0.240000000000012,0.018089538,0.000185912969755,0.0002347145637032,0.0001612272608327,0.0002151583321393,0.0002341690997127,0.0003264593251515,1.48512947559372,1.31346678733812,10.09938430786,0.67986655,0.0065795784,0.009526399,0.007114078,0.01053074,0.007152297,0.010732443,0.007164992,0.010611252,1.51973438262948,1.34666717052456,10.12258338928,1.5773722,0.008284808,0.012066545,0.0073216977,0.010774379,0.006491256,0.009545951,0.0066511794,0.009478508,1.50435793399824,1.33469903469096,11.99920654297,0.73622966,0.013359285,0.01987362,0.013437944,0.01945254,0.013443274,0.020598222,0.013086823,0.019170702,1.51280999183664,1.34740674495684,10.19250774384,1.880346,0.015907686,0.023858773,0.014092283,0.020662392,0.013791808,0.02015974,0.013360965,0.01954983,1.4947972297668,1.34030449390428,9.145782470703
532,G309.9796+00.5496,207.7613333334,-61.50391666667,173,0.240000000000012,0.005424671,0.0001343849726254,0.0001719388674246,0.0001254517992493,0.0001641365379328,0.0001843903155532,0.000261802226305,1.44782257080096,1.3124926090242,-9.269859313965,0.24471274,0.0067935525,0.009676165,0.0068229847,0.010060293,0.0066847512,0.010041952,0.0066440906,0.009932385,1.50157237052916,1.3528742790222,-14.97683143616,2.007094,0.0077726683,0.011587677,0.0066944673,0.009818138,0.006268933,0.009245405,0.0065318653,0.009156156,1.48094630241408,1.34906649589548,-15.09547805786,0.5482098,0.014106345,0.02050053,0.014085072,0.020001408,0.014578468,0.021472892,0.014042301,0.019807223,1.49381625652308,1.35794448852552,-14.73515415192,2.7734008,0.01558281,0.022288414,0.015716037,0.022842545,0.014569137,0.021827802,0.014301315,0.021504527,1.48452591896064,1.34262120723732,-17.51101303101
533,G310.0135+00.3892,207.9077083334,-61.65208333334,177,0.240000000000012,0.41108593,0.0002521710121073,0.0003172355645802,0.0002244593488285,0.0002959919511341,0.0003805491141975,0.0005631720414385,1.48622238636012,1.34528207778936,-11.73199081421,1.190262,0.007072899,0.009974662,0.0070130723,0.010499831,0.006392721,0.009451076,0.0069282306,0.0100259455,1.5012947320938,1.35500311851516,-15.29637336731,1.5640062,0.008137333,0.012058031,0.006486036,0.009472518,0.0065200366,0.009370492,0.00779982,0.010800204,1.486697435379,1.348333477974,-14.32240104675,1.3942456,0.014057817,0.021217888,0.014579704,0.021261787,0.014069029,0.019823506,0.013884181,0.019749198,1.49550008773788,1.35605216026296,-14.96991539001,1.8634024,0.016289366,0.02325255,0.015260813,0.021960663,0.015450569,0.02223076,0.014255303,0.021169268,1.4852308034898,1.34787178039536,-16.37929725647
534,G311.4402+00.4243,210.7793333334,-61.25775,173,0.240000000000012,0.021824244,9.726931602927e-05,0.0001174592398456,8.759017509874e-05,0.0001112655518227,0.0001558508956805,0.0002191482199123,1.51066088676468,1.37866771221156,-15.58952713013,0.13414417,0.0075971903,0.011230303,0.00801011,0.012160843,0.007936558,0.011400081,0.00784573,0.011499666,1.57070004940044,1.4785547256468,-12.63024902344,2.389384,0.009355376,0.013646164,0.007793584,0.011406817,0.0075184223,0.010656017,0.007534859,0.0108450325,1.53533184528348,1.45292603969556,-19.01363182068,0.39859873,0.015439058,0.023564192,0.016187156,0.023904314,0.016049197,0.024176883,0.01589492,0.023346275,1.55910396575916,1.46271967887888,-18.99893951416,2.837594,0.017535074,0.025119647,0.017087564,0.025097001,0.01614454,0.0238193,0.016086528,0.023826655,1.5703067779542,1.47714602947236,-20.89012145996
535,G311.5131-00.4532,211.4409583334,-62.08030555556,173,0.240000000000012,0.033267427,0.0001527853892185,0.0001907739060698,0.000137435446959,0.0001795149146346,0.0002114694943884,0.0003037775459234,1.49222362041468,1.4054303169252,-14.64400672913,0.6134743,0.006927515,0.010532756,0.007179428,0.010886795,0.007920504,0.01158653,0.0074207615,0.01109469,1.54336810111992,1.49216127395616,-23.04193115234,2.356404,0.0091709625,0.012990134,0.006957956,0.010272528,0.006963173,0.009907691,0.006830367,0.009769076,1.53029155731192,1.43478155136096,-27.14448356628,0.6737347,0.016954035,0.024636345,0.015638972,0.023313008,0.015069099,0.022617415,0.015857432,0.023572162,1.555980205536,1.46184122562408,-33.8013420105,2.904754,0.017164275,0.02566059,0.016212944,0.023411987,0.01631384,0.022809248,0.014920659,0.022371104,1.51825809478752,1.44657671451552,-27.91225624084
536,G311.5671+00.3189,211.0925416667,-61.32427777778,173,0.240000000000012,0.008706888,0.0001141281900345,0.0001394619466737,0.0001021102361847,0.0001307177735725,0.000174753004103,0.0002451463078614,1.46174204349504,1.29455649852768,-17.26558494568,0.18789242,0.006187946,0.008894998,0.0070418627,0.010409,0.0075349254,0.010763998,0.00699001,0.0100844195,1.50022292137128,1.36087703704836,-19.29096412659,0.6214335,0.007594051,0.011471099,0.0067839725,0.009623974,0.0063844915,0.009114366,0.00609488,0.009254183,1.48253262042996,1.34126317501056,-18.71865081787,0.2684001,0.013540699,0.020081054,0.013282923,0.019100694,0.01390701,0.02044202,0.014110377,0.020669106,1.4961987733842,1.35879623889912,-19.05859184265,0.70767796,0.0152055565,0.022657447,0.014779899,0.021911297,0.014207007,0.02058508,0.013727104,0.020444935,1.48394417762772,1.3397324085234,-21.86588478088
537,G314.3197+00.1125,216.6095,-60.64208333333,173,0.240000000000012,0.11488509,0.0001739456056384,0.0002127440093318,0.000160117429914,0.0002009151357925,0.0002450775064062,0.0003392048238311,1.4748618602754,1.3098690509796,-30.73505401611,1.6104587,0.006187339,0.009095179,0.006966067,0.010167629,0.0069952104,0.01024807,0.0067840433,0.009901943,1.50655531883256,1.35015368461596,-32.0809135437,1.4088522,0.008100017,0.011998344,0.006306234,0.0093265,0.0063571953,0.009118237,0.006595462,0.009461649,1.49903047084824,1.33886933326728,-32.81827926636,1.6455531,0.013279728,0.019336859,0.013312197,0.018824572,0.013765705,0.020329176,0.014166934,0.020549575,1.50539755821228,1.34086120128648,-31.05557060242,1.8894536,0.014962969,0.02294581,0.014008806,0.020897666,0.013754199,0.02036595,0.013352494,0.019983655,1.503625512123,1.338881611824,-33.97584152222
538,48727,272.2890833334,-19.76445277778,399,0.09299999999998801,0.006822104,7.274582458194e-05,9.947067155736e-05,7.050429121591e-05,9.680935909273e-05,8.036094368435e-05,0.0001196057201014,0.63658040761944,0.4549986124038,-73.47679138184,0.13167313,0.004000554,0.005793846,0.0037533795,0.0054279026,0.004522628,0.006725788,0.004321191,0.006415125,0.68075108528148,0.50740367174136,-75.05101776123,0.20432809,0.005084032,0.0075187497,0.0037121805,0.005345122,0.0034724465,0.0050191768,0.0035466023,0.005142002,0.67695617675772,0.5183846950532399,-74.19708251953,0.14534079,0.008135102,0.012056745,0.007235821,0.010417932,0.007096865,0.010213375,0.00851463,0.012588927,0.69164031744,0.51313835382444,-75.6495513916,0.16939591,0.009465536,0.013922436,0.009053036,0.013399232,0.008474072,0.012579517,0.0073240027,0.010603469,0.6752687692644,0.52154862880716,-73.95965576172
539,49143,272.3934583334,-19.72735833334,401,0.09299999999998801,0.00058856996,7.256562821567e-05,0.0001005079611787,7.130356971174e-05,9.895711264107e-05,7.690166239627e-05,0.0001134992126026,0.6385625004769201,0.45474830269812,-73.07415771484,0.037097797,0.004288982,0.006323817,0.004386226,0.006538124,0.004367517,0.0064885784,0.004484977,0.0066742115,0.68164581060396,0.508284687996,-75.21839141846,0.18241023,0.0049844747,0.0074127764,0.003866812,0.005653056,0.0038757895,0.005784897,0.0034264112,0.0049536615,0.67870002984984,0.5155826807023199,-73.6081237793,0.07370908,0.008238238,0.012229923,0.008258501,0.012305446,0.008549773,0.012602977,0.008571466,0.01273697,0.69122475385668,0.51318901777284,-75.68125915527,0.28797096,0.009510667,0.013981602,0.008683998,0.012915907,0.007420712,0.010700366,0.0083903605,0.012503031,0.67504906654344,0.5173175930976001,-73.40884399414
540,51554,271.8994166667,-18.71067222223,393,0.095000000000004,0.0010167776,6.810312333982e-05,9.436089021619e-05,6.658028723905e-05,9.257500641979e-05,7.514716708101e-05,0.0001091598896892,0.64430487155916,0.4599666595458,-73.30101776123,0.041117013,0.004073191,0.006028368,0.0043194517,0.006431979,0.004198286,0.006137783,0.0045395913,0.006653644,0.6937375068666001,0.5186356306077601,-75.42951965332,0.06226591,0.0048800935,0.0072564036,0.0042479625,0.006407834,0.0038524114,0.0057493937,0.0035441443,0.005087715,0.69402790069596,0.51763945817952,-74.9659576416,0.08402196,0.008041903,0.011904619,0.0080459835,0.011860761,0.0080831805,0.01184272,0.008461938,0.012588445,0.70511007308976,0.52425730228428,-76.16104125977,0.11370308,0.009595287,0.014135703,0.009215654,0.013553551,0.008710107,0.012918491,0.008282451,0.012377384,0.68105214834228,0.5179991722106401,-76.32776641846
541,58529,273.450875,-17.76019444445,397,0.093999999999996,0.020311803,7.272345101228e-05,9.725400013849e-05,6.780990224797e-05,9.280094673159e-05,9.028401836986e-05,0.0001320433366345,0.64859640598296,0.4766585826873601,-67.07229614258,0.22546332,0.004118594,0.0060325847,0.0048057707,0.0071457177,0.004754129,0.0070507834,0.0046300623,0.006864825,0.69746965169904,0.53164792060848,-69.60890960693,0.40229702,0.0053718295,0.00796569,0.004417876,0.006536483,0.0037233187,0.005417904,0.0039162287,0.0056615267,0.7072912454605199,0.5386624336242,-67.4828338623,0.32422283,0.009283833,0.01369125,0.009346679,0.013821656,0.009329381,0.013943862,0.008426205,0.012084342,0.71118837594972,0.54325145483028,-68.1637802124,0.86826146,0.010030438,0.014835274,0.008958274,0.012893657,0.009874812,0.014649328,0.009243783,0.013748077,0.7075265645980799,0.55403006076828,-62.81016159058
542,58829,273.7097916667,-17.81038055556,395,0.093999999999996,0.00045965385,6.937714351807e-05,9.798649989534e-05,6.871913501527e-05,9.696891356725e-05,7.195658690762e-05,0.0001056585097103,0.63397157192244,0.45538407564156,-71.99282073975,0.0381323,0.004283038,0.006274187,0.004645574,0.006828263,0.004524157,0.0066747293,0.004284992,0.0062812218,0.68375593423836,0.51279491186136,-73.57818603516,0.07546513,0.005065379,0.0075363177,0.0041360627,0.006144132,0.0039746566,0.0058356384,0.003510986,0.005116584,0.68039232492456,0.5132879018784,-73.66610717773,0.073625736,0.007506468,0.010702399,0.008763424,0.012753479,0.008804948,0.012955169,0.008579568,0.012693118,0.68948155641564,0.5138956308366,-73.80075073242,0.081563964,0.009606858,0.014172872,0.008970962,0.013333882,0.008428686,0.012450362,0.008378231,0.0124242045,0.6774973273278,0.5142583251,-73.46789550781
543,60530,273.73475,-17.27745,391,0.095000000000004,0.0009735236,7.253579678945e-05,0.0001020965428324,7.125852425816e-05,0.0001003993675113,7.747889321763e-05,0.0001131695826189,0.6354209780694,0.4526308774947599,-71.58842468262,0.08858878,0.0042493637,0.0062719295,0.0038178314,0.0055424375,0.0045527364,0.006654038,0.0043122163,0.0064312285,0.68765443563456,0.5126379132272401,-72.16137695312,0.17729704,0.005091753,0.007518054,0.0040258756,0.0057836063,0.003698138,0.0053745876,0.0036245266,0.0051723258,0.68493092060088,0.5132202506064,-73.11584472656,0.14104523,0.008607135,0.012655147,0.008717839,0.01295526,0.008800713,0.01306204,0.008412068,0.012411656,0.69919961690916,0.51693803071992,-74.28954315186,0.09928875,0.010300683,0.015083448,0.009299028,0.013742129,0.007530475,0.010865386,0.008524095,0.0126346275,0.67806124687188,0.51331657171248,-72.77871704102
544,63437,274.516,-16.91465555556,393,0.096000000000012,0.007041292,7.273066148628e-05,9.848348418018e-05,6.947692600079e-05,9.497340215603e-05,8.253121632151e-05,0.0001245206658496,0.6457317471504,0.4650151133538,-71.14709472656,0.0835255,0.00420098,0.0061538136,0.0044913185,0.006592852,0.0043180776,0.006328054,0.0045470013,0.00670395,0.68249380588524,0.51086384057988,-74.30907440186,0.15904146,0.005236256,0.0077403286,0.003955383,0.00574132,0.0035206457,0.0050966674,0.0034536626,0.004998891,0.680228292942,0.5138894319534,-73.70616912842,0.12705725,0.008608391,0.012553692,0.008480362,0.012584013,0.00863497,0.012798297,0.008972467,0.01313436,0.69172406196588,0.51486349105836,-74.72660064697,0.1421192,0.009841445,0.014413467,0.009361201,0.01389895,0.008032292,0.011517371,0.008366942,0.012488867,0.67966920137412,0.512345314026,-73.10873413086
545,126991,281.07375,-3.990311111112,399,0.09299999999998801,0.020327033,7.383573392872e-05,0.0001008955878206,7.17454822734e-05,9.876504918793e-05,8.424117550021e-05,0.0001212016213685,0.6304656267165599,0.46142339706432,-63.59299087524,0.108357005,0.0036091297,0.005211567,0.0042757755,0.0063704113,0.0042774943,0.0063295597,0.004317528,0.006358658,0.6793071031569601,0.5191586613655199,-64.58312988281,0.07501105,0.004880478,0.0072231395,0.003563701,0.005191935,0.0034695813,0.004972167,0.0036518348,0.0053322227,0.68338561058028,0.52651590108876,-64.2688369751,0.13981977,0.007092309,0.010185101,0.0077190483,0.011514589,0.00793184,0.011671485,0.007791787,0.011431692,0.68808126449592,0.52883946895608,-64.62135314941,0.13617213,0.008769642,0.013085433,0.0084822625,0.012394372,0.007936495,0.011676635,0.0073361844,0.01083855,0.6801769137384,0.52324336767204,-64.38104248047
546,127045,281.1763333334,-4.026705555557,401,0.09299999999998801,0.0017516882,7.023701618891e-05,9.819046681514e-05,6.847370241303e-05,9.611186396796e-05,7.609093154315e-05,0.0001121821987908,0.6282036900522,0.46038210392016,-63.99755859375,0.04431251,0.004021111,0.005890138,0.0040399954,0.006037591,0.0043196226,0.0063091363,0.004115258,0.0060365316,0.6773176193238,0.5186851024626,-65.23095703125,0.11410315,0.0047623944,0.007047935,0.0038713173,0.0057829185,0.0037412473,0.005581577,0.0036351676,0.005352068,0.68108958005904,0.5262737274169199,-64.7350769043,0.07136111,0.0077029844,0.011350972,0.007674013,0.011259591,0.007202136,0.010367496,0.007744689,0.011458172,0.6869963407518,0.52797180414204,-65.7525100708,0.18723983,0.008400079,0.012582724,0.007833423,0.011659836,0.007788877,0.011439293,0.0074700625,0.011025415,0.6786341071127999,0.52298402786244,-64.36976623535
547,127485,281.164125,-3.911180555557,399,0.09299999999998801,0.02939303,8.058518142207e-05,0.0001098751672544,7.784352783347e-05,0.000106915285869,8.788914419711e-05,0.0001279983116547,0.6329951882362801,0.4638759791850001,-64.15339660645,0.15783331,0.003869625,0.0057292636,0.0041917176,0.006192728,0.003919893,0.0056823,0.0040674126,0.0060175825,0.67801934480652,0.51968133449568,-65.00216674805,0.16567567,0.0048479307,0.0070960913,0.0037803499,0.0056626284,0.0034728504,0.005010784,0.0034617786,0.0050994153,0.68250280618656,0.52478152513488,-64.99249267578,0.19473636,0.0073721516,0.010974718,0.007672256,0.011311543,0.0073545077,0.010835824,0.007757348,0.011420066,0.6903979182244799,0.5281313061715199,-65.31274414062,0.22481836,0.008421712,0.0124828685,0.0078800665,0.0116357645,0.00795438,0.011777066,0.007273753,0.010802026,0.67984020709992,0.52257770299908,-65.01252746582
548,127623,281.1932083334,-3.892533333335,395,0.093999999999996,0.0028423953,7.370296953013e-05,0.0001003672077786,7.142711547203e-05,9.798514656723e-05,8.484074351145e-05,0.0001231894857483,0.6318938732148,0.4623668491842,-62.903175354,0.05766004,0.0036468175,0.0052481615,0.0038982402,0.005631047,0.0043160375,0.0063597066,0.0038905912,0.005617193,0.67753297090548,0.5193223953246,-65.17437744141,0.121684216,0.0044276435,0.0066980054,0.003598823,0.0051962,0.0034674515,0.004958014,0.003751995,0.005545067,0.68318635225284,0.5239155888558,-64.64462280273,0.09696412,0.0077227685,0.011367463,0.007676792,0.0113259535,0.007558983,0.01101927,0.007762028,0.011431064,0.68879866600044,0.5301621556282801,-64.91803741455,0.32504624,0.008364169,0.012513719,0.008476361,0.012341371,0.007638503,0.011413087,0.0073611913,0.010889236,0.67745184898392,0.52300494909288,-64.98433685303
549,127705,281.200875,-3.879041666668,397,0.093999999999996,0.0021577266,7.298054697458e-05,0.000102377453004,7.171923061833e-05,0.0001010062842397,7.850996189518e-05,0.0001160885440186,0.63045895099644,0.46220713853832,-63.52772521973,0.046033945,0.0041163005,0.0060941475,0.004155215,0.006141969,0.0042435154,0.006305223,0.0041031656,0.0061394144,0.67587673664088,0.52078068256392,-65.00099182129,0.10270805,0.0048090164,0.007187249,0.003730738,0.005555916,0.003644859,0.005408084,0.003310455,0.004864045,0.68434995412836,0.52329522371292,-64.60186004639,0.076893784,0.0078620985,0.011587402,0.0076056127,0.011315463,0.00770858,0.011515462,0.0076858154,0.011239529,0.6903620362281601,0.5275372266770401,-64.95481872559,0.17743987,0.0083251335,0.011974842,0.008026493,0.011912999,0.007346887,0.010739879,0.007252494,0.010720795,0.68036127090444,0.52268356084824,-64.66404724121
550,127952,280.803375,-3.619016666668,395,0.093999999999996,0.0017894144,7.465768430848e-05,0.0001053670566762,7.322186138481e-05,0.0001034607121255,7.832070696168e-05,0.0001147105795098,0.63222229480752,0.46084812283512,-63.4243850708,0.049625263,0.0040469766,0.0059646517,0.0041616154,0.0061102114,0.0043352842,0.006326266,0.0041511375,0.006112917,0.68346732854844,0.51928573846824,-64.50918579102,0.24019887,0.004624398,0.006829257,0.003926259,0.0058422494,0.0037869052,0.0055981455,0.0033758765,0.0048910156,0.68506485223788,0.52404016256316,-64.1403427124,0.07696406,0.00743111,0.011131088,0.007611687,0.011247231,0.0070590144,0.0101991035,0.008069595,0.011849746,0.6937361359596,0.5275670289994799,-64.46519470215,0.2675241,0.008307891,0.012301283,0.007914009,0.01160827,0.0072706523,0.01075874,0.0072936867,0.010960568,0.68546009063736,0.5206245779991601,-64.65016937256
551,127967,280.7869166667,-3.604769444446,399,0.09299999999998801,0.0029677204,7.100731454557e-05,9.9046388641e-05,6.957755249459e-05,9.74033609964e-05,7.563286635559e-05,0.0001118310392485,0.6364581584929201,0.46068224310864,-62.8720741272,0.045028187,0.0040345863,0.0059303357,0.004218106,0.0062309615,0.0041842447,0.006194159,0.0040690484,0.0059770932,0.68457883596408,0.5203816294669199,-64.45196533203,0.118453994,0.004621341,0.006846452,0.0038959133,0.005762617,0.0034403647,0.00495958,0.0035188873,0.0052429778,0.6885501742364399,0.52262222766876,-64.66877746582,0.07002102,0.0077590956,0.011525602,0.007526133,0.011111514,0.007659406,0.01146352,0.007870128,0.011622009,0.69769811630232,0.5289993882180001,-64.56372070312,0.20282689,0.008162074,0.011961127,0.008241969,0.012235765,0.0075354613,0.011087937,0.0072443523,0.010607544,0.68375319242472,0.5222544074056801,-64.94509124756
552,128124,280.99475,-3.682316666668,397,0.093999999999996,0.0053447695,9.165982191917e-05,0.0001273949601455,8.857734064804e-05,0.0001238075637957,9.972896805266e-05,0.0001466927496949,0.63496053218844,0.46187451481824,-63.61793136597,0.11125546,0.0037274149,0.0053393263,0.003900083,0.0056052175,0.0040939515,0.0060576727,0.0037253858,0.0053917957,0.68201678991312,0.51884561777112,-64.86359405518,0.21000035,0.004236701,0.0061521367,0.0036150687,0.0052423114,0.0036915736,0.0055083325,0.0035730836,0.00517869,0.68518680334092,0.52410656213748,-64.31912994385,0.1316281,0.007966462,0.011856501,0.0076100957,0.011258144,0.007894737,0.011547489,0.00790727,0.011576781,0.6932182908056399,0.52635467052468,-64.79371643066,0.23585942,0.0087519195,0.012745299,0.007759951,0.011446727,0.007934464,0.0116861155,0.007189477,0.010720703,0.6847072839738,0.5212752223014,-64.35332489014
