,Source,OBSRA,OBSDEC,7MTM2TM1_contNAXIS,7MTM2TM1_contCDELT,7MTM2TM1_contPEAK,7MTM2TM1_contAGMADRES,7MTM2TM1_contAGSTDRES,7MTM2TM1_contAGMADREM,7MTM2TM1_contAGSTDREM,7MTM2TM1_contAGMADIMM,7MTM2TM1_contAGSTDIMM,7MTM2TM1_contBMAJ,7MTM2TM1_contBMIN,7MTM2TM1_contBPA,7MTM2TM1_spw0PEAK,7MTM2TM1_spw0AGMADRESch0200,7MTM2TM1_spw0AGSTDRESch0200,7MTM2TM1_spw0AGMADRESch1000,7MTM2TM1_spw0AGSTDRESch1000,7MTM2TM1_spw0AGMADRESch2000,7MTM2TM1_spw0AGSTDRESch2000,7MTM2TM1_spw0AGMADRESch2800,7MTM2TM1_spw0AGSTDRESch2800,7MTM2TM1_spw0BMAJ,7MTM2TM1_spw0BMIN,7MTM2TM1_spw0BPA,7MTM2TM1_spw1PEAK,7MTM2TM1_spw1AGMADRESch0200,7MTM2TM1_spw1AGSTDRESch0200,7MTM2TM1_spw1AGMADRESch1000,7MTM2TM1_spw1AGSTDRESch1000,7MTM2TM1_spw1AGMADRESch2000,7MTM2TM1_spw1AGSTDRESch2000,7MTM2TM1_spw1AGMADRESch2800,7MTM2TM1_spw1AGSTDRESch2800,7MTM2TM1_spw1BMAJ,7MTM2TM1_spw1BMIN,7MTM2TM1_spw1BPA,7MTM2TM1_spw2PEAK,7MTM2TM1_spw2AGMADRESch0200,7MTM2TM1_spw2AGSTDRESch0200,7MTM2TM1_spw2AGMADRESch1000,7MTM2TM1_spw2AGSTDRESch1000,7MTM2TM1_spw2AGMADRESch2000,7MTM2TM1_spw2AGSTDRESch2000,7MTM2TM1_spw2AGMADRESch2800,7MTM2TM1_spw2AGSTDRESch2800,7MTM2TM1_spw2BMAJ,7MTM2TM1_spw2BMIN,7MTM2TM1_spw2BPA,7MTM2TM1_spw3PEAK,7MTM2TM1_spw3AGMADRESch0200,7MTM2TM1_spw3AGSTDRESch0200,7MTM2TM1_spw3AGMADRESch1000,7MTM2TM1_spw3AGSTDRESch1000,7MTM2TM1_spw3AGMADRESch2000,7MTM2TM1_spw3AGSTDRESch2000,7MTM2TM1_spw3AGMADRESch2800,7MTM2TM1_spw3AGSTDRESch2800,7MTM2TM1_spw3BMAJ,7MTM2TM1_spw3BMIN,7MTM2TM1_spw3BPA
608,100992,277.8520416667,-8.757394444445,1159,0.0309999999999996,0.0017812334,4.894528683508e-05,7.120991358534e-05,4.846979936701e-05,7.02901306795e-05,4.954644100508e-05,7.296177500393e-05,0.29187723994254,0.185689210891716,-64.11563110352,0.068309814,0.0019920967,0.002876554,0.0024200492,0.0035897107,0.002462799,0.003626086,0.0021421786,0.003105617,0.37250530719768,0.294383168220528,-63.49620056152,0.074241586,0.0027007388,0.003940901,0.0023651037,0.0034742467,0.002039161,0.0029597778,0.002183551,0.0032504373,0.37545710802084,0.30071455240248,-64.42234802246,0.08706517,0.004279089,0.0062730755,0.0043346975,0.006322548,0.0044168397,0.006449499,0.004858135,0.0071742353,0.37694028019896,0.302287638187404,-64.05221557617,0.120345086,0.0052146013,0.00771354,0.00505801,0.00753111,0.0046964707,0.006955581,0.004403874,0.0064957947,0.37723267078416,0.30509501695632,-64.54668426514
609,103357,278.4674166667,-8.634441666667,1029,0.03499999999999921,0.0008773301,5.252767005004e-05,7.69883627072e-05,5.219878948992e-05,7.627335435245e-05,5.301873898134e-05,7.793946861057e-05,0.316642045974732,0.212270960211768,-59.73628234863,0.032665834,0.0022829424,0.003382369,0.0023139012,0.0034273209,0.0023309744,0.003455142,0.0023326355,0.0034518335,0.37150374054924,0.297378420829776,-62.77119445801,0.027464006,0.0028370253,0.004216856,0.0022629513,0.0033566304,0.0021407544,0.003167326,0.0020776093,0.0030914266,0.37302476167692,0.302426725626,-63.87845611572,0.057077117,0.004488246,0.0066900896,0.004462507,0.0066490946,0.004460706,0.0066569694,0.004488671,0.0066875205,0.3767186999322,0.302978664636624,-64.28594207764,0.058844995,0.0055659865,0.008281786,0.0054011317,0.008060729,0.0045019793,0.006592402,0.00443694,0.006516842,0.376498967409,0.305323511362092,-65.21469116211
610,103459,278.651625,-8.707963888889,1029,0.03499999999999921,0.0021840797,5.558781049331e-05,8.035657810979e-05,5.44423237443e-05,7.864998042351e-05,5.833410250489e-05,8.489644096699e-05,0.313913494348524,0.209586739540104,-60.87729263306,0.059340384,0.002151998,0.003118175,0.0024461532,0.003624689,0.002313693,0.003423169,0.002347948,0.003465081,0.37158989906304,0.298075139522568,-63.98804473877,0.10497209,0.0030089396,0.004450821,0.002180399,0.0031851616,0.0021217356,0.0031407673,0.0019542112,0.0028506569,0.37300971150396,0.301975846290576,-63.56707000732,0.08180926,0.004488056,0.0066574123,0.004456621,0.0066470094,0.0044731065,0.0066550616,0.0046523674,0.0069077373,0.37677818536776,0.303966075181968,-65.11749267578,0.17960332,0.005448224,0.008109899,0.005075892,0.0075450023,0.004699319,0.006923241,0.0045333826,0.006689312,0.37527653574936,0.306258738040908,-65.06631469727
611,103575,278.4967916667,-8.599322222222,1059,0.0339999999999984,0.001877254,4.935808465234e-05,7.18214942026e-05,4.900385101791e-05,7.10835956852e-05,5.003353362554e-05,7.363123586401e-05,0.306749492883684,0.201789245009412,-61.58229064941,0.024390975,0.0022639148,0.0033380622,0.00234563,0.003481706,0.0021849682,0.0031604196,0.0023182095,0.0034348546,0.37282082438484,0.297200620174392,-64.3509979248,0.031506326,0.0028715264,0.0042685047,0.0022446509,0.0033045965,0.0020497697,0.0030616866,0.0020116663,0.002921626,0.37484058737772,0.301983654499056,-65.36264038086,0.05215753,0.0044823345,0.0066313203,0.0044772397,0.006669655,0.0045051835,0.0066823685,0.0045673344,0.006743186,0.37857109308228,0.30415812134742,-64.81436920166,0.06125822,0.00552525,0.008171494,0.005166767,0.0075977566,0.004631839,0.006749486,0.004734855,0.007025517,0.37761920690544,0.305479198694232,-66.06055450439
612,103708,278.5005,-8.572836111111,1057,0.0339999999999984,0.00037605135,5.074347427581e-05,7.433802238666e-05,5.054469511379e-05,7.376708526863e-05,5.087317549624e-05,7.473611913156e-05,0.30639979243278,0.201537907123572,-61.50772476196,0.026770657,0.0023051468,0.003426822,0.0023633966,0.0034856556,0.0022998187,0.003432039,0.0021434147,0.0031235304,0.37380063533796,0.296362280845656,-64.13723754883,0.031591907,0.0028590322,0.00424646,0.0022159156,0.0032971364,0.0020431571,0.0030132087,0.0018948244,0.0027215986,0.3763136565684,0.301571369171136,-65.64415740967,0.053584628,0.0046266406,0.0068239598,0.0045296294,0.006714672,0.004023854,0.0058724624,0.0045845355,0.0068187867,0.3794262707232,0.303783327341064,-64.77281951904,0.060162403,0.0054713367,0.008156998,0.0048571713,0.007077306,0.0050008595,0.007410911,0.0043717893,0.0064002248,0.3791192471982,0.306018918752688,-65.92636871338
613,103916,278.7246666667,-8.639463888889,1199,0.0299999999999988,0.002350249,6.059097358957e-05,8.783437078819e-05,5.941657582298e-05,8.595886174589e-05,6.37287448626e-05,9.254831093131e-05,0.28573971986772,0.180499374866484,-65.36215209961,0.03615202,0.0021078107,0.003091465,0.0024440677,0.0036313536,0.0023975242,0.0035522282,0.0023400816,0.0034615255,0.373165488243,0.297609448432932,-63.9938659668,0.06158096,0.002728186,0.004000138,0.0022777799,0.0033619194,0.0021479495,0.003172069,0.0021200986,0.0030577155,0.37555691599836,0.301970630884176,-64.1824798584,0.063527025,0.0045489427,0.0067734253,0.004438774,0.0065872944,0.0045023267,0.0066908756,0.004468733,0.006656448,0.37895026803012,0.302508234977724,-65.04293060303,0.05508302,0.0056483946,0.00827044,0.005334627,0.007907262,0.004669191,0.0068618767,0.004617773,0.0068519097,0.37806329131128,0.305982619524,-67.01847839355
614,104080,278.0671666667,-8.274344444445,999,0.036,0.0012349125,5.083994983579e-05,7.343525066972e-05,5.039830284659e-05,7.262240251293e-05,5.198186772759e-05,7.610800093971e-05,0.321760803461076,0.213869541883464,-60.02522277832,0.043004826,0.0022676594,0.0033320528,0.0023842223,0.0035391182,0.0020092302,0.0029038028,0.002436167,0.003605456,0.37420570850364,0.295874506235124,-64.78675842285,0.06352965,0.0027968683,0.004128702,0.0020765753,0.003034472,0.002036311,0.0029731344,0.0020999687,0.0030926198,0.37809246778488,0.3019862473011,-64.17402648926,0.05863041,0.004637244,0.0068789627,0.0046593063,0.0069205896,0.0045815306,0.0068137203,0.004537491,0.0067359298,0.37974560260788,0.304028183221812,-64.61908721924,0.11292358,0.005120506,0.0074638613,0.005334868,0.00792591,0.0047901627,0.007017308,0.004729723,0.007041353,0.37933421134932,0.305455654859544,-65.26685333252
615,104173,278.0806666667,-8.262783333334,1199,0.0299999999999988,0.003665262,5.418297587312e-05,7.850558904465e-05,5.369790596887e-05,7.753914542263e-05,5.500688712345e-05,8.061129483394e-05,0.287601262331004,0.179566085338596,-64.94778442383,0.056228492,0.0019880617,0.0028864515,0.002294201,0.003399581,0.0023205539,0.0034320499,0.002249172,0.0032710058,0.37603217363364,0.297014087438568,-63.77547454834,0.05111817,0.0028913089,0.0042913444,0.0021651892,0.003146275,0.0021421907,0.0031735806,0.0021715267,0.0031933151,0.37779819965352,0.30098411440848,-64.44368743896,0.06981516,0.0045350585,0.006669296,0.00455932,0.006776384,0.0045118188,0.0066862577,0.004622997,0.006844911,0.38068166375172,0.303445816040052,-65.21046447754,0.08494478,0.0054068402,0.008017485,0.0052480944,0.007773782,0.0048788395,0.007268853,0.0044056308,0.0064162,0.38155952095992,0.305478155612952,-64.99086761475
616,104316,278.662625,-8.526269444445,1203,0.0299999999999988,0.013203785,0.0001008394174278,0.000145276542753,9.790620242711e-05,0.0001412568672094,0.000106645951746,0.000154592533363,0.27173578739166,0.165659695863732,-67.82983398438,0.4762514,0.0022519862,0.0032131693,0.002409616,0.0035675631,0.00211581,0.0030694033,0.0022302417,0.0032882665,0.37536668777448,0.296349138021456,-63.551612854,0.19488542,0.0025022437,0.0035982116,0.002188233,0.0031854603,0.002028982,0.0029377698,0.0021683755,0.0030466171,0.37634253501888,0.301926612854016,-65.01612091064,0.7016662,0.004429934,0.006557267,0.0044729062,0.006645541,0.0044190013,0.0064656255,0.00465866,0.006928904,0.3800865709782,0.303904384374636,-64.78578948975,0.21248402,0.0052469973,0.0077271736,0.0045586866,0.0066103926,0.00456759,0.0067078904,0.0042701815,0.0062141106,0.37915921211256,0.305683255195632,-65.74044036865
617,104344,278.1114583333,-8.239025,1089,0.0330000000000012,0.0008806692,4.628337774193e-05,6.702562677674e-05,4.608428571373e-05,6.658743222943e-05,4.690080822911e-05,6.883044261485e-05,0.3058536350727,0.198140099644656,-61.10125732422,0.024668433,0.0022331742,0.0032995478,0.0023532964,0.0034726674,0.0023989298,0.0035544785,0.0023897009,0.0035502303,0.37323290109636,0.295123040676108,-63.12746429443,0.064690106,0.00276544,0.0040416974,0.0023208982,0.003436414,0.0021921354,0.003250307,0.0021350654,0.0031628772,0.37615513801572,0.30049049854278,-63.44483947754,0.04819353,0.0047075762,0.006977922,0.004177533,0.006101193,0.0045051896,0.006709725,0.00449537,0.0066773905,0.37949812412256,0.303435236215584,-63.48145294189,0.10270321,0.005344469,0.0079598315,0.005157355,0.0076705734,0.004573508,0.00669532,0.004767087,0.0070519587,0.38003873825088,0.306255847215636,-63.7228012085
618,104431,278.4494166667,-8.395319444445,1159,0.0309999999999996,0.004933229,5.542892904487e-05,8.071341289906e-05,5.436149513116e-05,7.881055353209e-05,5.802277155453e-05,8.466700819554e-05,0.293939411640156,0.185320228338252,-63.98022460938,0.028196733,0.0021574209,0.0031787027,0.0023503162,0.0034837576,0.002272101,0.0033572463,0.0020058614,0.0028848997,0.37537062168132,0.297225058078764,-63.96494293213,0.08557449,0.0028080172,0.0041706497,0.0021851622,0.0032395641,0.0020364753,0.0030107996,0.0019588103,0.002858504,0.37781879305824,0.301423460245128,-63.5276260376,0.058325954,0.004305926,0.0063423607,0.004435591,0.006601277,0.0039235437,0.0056566745,0.0046739923,0.0068674744,0.38059166073816,0.305257499217972,-65.34775543213,0.13896549,0.005447909,0.008044891,0.005121066,0.007618764,0.004815471,0.007098903,0.004456012,0.0065717446,0.37920624017724,0.306802719831456,-63.43069458008
619,104579,278.43275,-8.355922222222,979,0.037000000000008,0.012372274,8.638776489533e-05,0.000123935576994,8.477277151542e-05,0.0001215814918396,9.064826735994e-05,0.0001327589270659,0.326461374759672,0.219346359372144,-60.05347442627,0.11537444,0.002215619,0.003244075,0.002135879,0.0030992248,0.002317459,0.0034129764,0.0022878188,0.0034090097,0.37702152132984,0.296002715826024,-63.96418762207,0.1315652,0.0028333673,0.004240676,0.002029097,0.0029218523,0.0019652934,0.0028842737,0.001904698,0.0027631458,0.37819644808752,0.301079481840144,-64.44469451904,0.13417561,0.004415835,0.0065085017,0.004065807,0.005886112,0.0046939715,0.006957496,0.0047633243,0.0070483983,0.38081443309776,0.303030282258972,-64.79325866699,0.13986388,0.005407203,0.008029792,0.00467877,0.006789747,0.0044548195,0.0065807677,0.0045097177,0.0067082015,0.38118466734876,0.3055848479271,-65.49082183838
620,104846,278.5968333333,-8.382525,1059,0.0339999999999984,0.00048351032,6.166465755086e-05,9.056885028258e-05,6.135850708233e-05,8.972424257081e-05,6.201907672221e-05,9.128152305493e-05,0.30979472398758,0.202184215188012,-61.46903991699,0.025582531,0.00231039,0.003447629,0.002381522,0.0035263172,0.002347711,0.0034751927,0.0022722022,0.0033884763,0.37665459513648,0.296312153339376,-64.03109741211,0.13138415,0.0028359762,0.0041821925,0.0021873657,0.0032001736,0.0019336562,0.002795889,0.0019547092,0.0028111928,0.37915584445008,0.301093190908416,-65.3316192627,0.04498879,0.0046890588,0.006989004,0.0047081844,0.006939002,0.0044116154,0.006511324,0.004581552,0.0067936685,0.38191330432908,0.304151713848108,-64.5703125,0.17604832,0.005050389,0.007416306,0.0051960726,0.0077012847,0.0049341754,0.0073170285,0.004517096,0.0066041825,0.38633397221556,0.30871015787124,-63.95310211182
621,105009,278.121125,-8.106336111111,1029,0.03499999999999921,0.00042862011,5.198434155318e-05,7.659029506613e-05,5.17205990036e-05,7.586289575556e-05,5.210064773564e-05,7.683286821702e-05,0.319034188985832,0.213972315192216,-58.72286987305,0.02307839,0.0020914848,0.003063502,0.0023616317,0.0034975125,0.0024306774,0.0036139183,0.0022560598,0.0033090317,0.37893959879868,0.299476206302652,-62.63005065918,0.02610683,0.0028889158,0.0042978385,0.002217547,0.0032381953,0.0022415568,0.003312753,0.0024135462,0.0035859556,0.385711222887,0.304763674736016,-64.36930847168,0.044153064,0.0043865293,0.0064346143,0.0046257535,0.006857431,0.0046409513,0.0068704025,0.0046365024,0.006860956,0.38598901033392,0.307404547929756,-65.20222473145,0.056551367,0.0054874346,0.008138267,0.0054114717,0.008016228,0.005063057,0.0075254035,0.004820553,0.0071857036,0.39113429188716,0.311745852231984,-65.58137512207
622,105028,278.54675,-8.318752777778,1123,0.0320000000000004,0.015224338,6.745063728886e-05,9.760898683453e-05,6.602860958083e-05,9.544132626615e-05,6.972021219553e-05,0.0001020244963001,0.30109733343126,0.190871015191092,-63.03786087036,0.23719567,0.002056753,0.0029812984,0.0023721338,0.003509761,0.0021919415,0.0032161651,0.002304253,0.0034200177,0.37833946943292,0.295944809913648,-63.80197143555,0.117352076,0.0028286001,0.004191538,0.002137465,0.0031280497,0.001991718,0.002916969,0.0020130554,0.0029473924,0.37987604737272,0.300675839185728,-64.61725616455,0.5666619,0.0045427447,0.0067285043,0.004413437,0.0064979494,0.004322144,0.0063360943,0.0046092873,0.0068751755,0.38108247518556,0.304322838783264,-65.13217163086,0.13891907,0.0054765968,0.008071041,0.005391132,0.007997131,0.0050459784,0.0074692634,0.004575528,0.0068107825,0.38591206073748,0.308985799551012,-64.28897094727
623,105388,278.421125,-8.166036111111,1057,0.0339999999999984,0.0020290536,4.929727947456e-05,7.199762330856e-05,4.898113911622e-05,7.129038567655e-05,4.999967859476e-05,7.384462514892e-05,0.312201231718068,0.202204465866072,-60.7625541687,0.041253388,0.0019302391,0.0027932166,0.0022549722,0.0033492069,0.002370468,0.0035112062,0.0023076776,0.003438237,0.37785366177552,0.298759073019012,-64.45427703857,0.04134597,0.0028476173,0.0041929125,0.0021512795,0.0031569381,0.0020350218,0.0029726084,0.0020486107,0.0030242912,0.38036930561064,0.300512880086904,-63.7845993042,0.05382228,0.0044202954,0.0064592324,0.0041916366,0.0060893064,0.004733907,0.007030844,0.0046488405,0.0069043417,0.38343843817704,0.304412662982952,-64.28460693359,0.054387823,0.0054609813,0.008094643,0.00505517,0.0074673668,0.004623777,0.00681505,0.004616391,0.006849265,0.3863036930562,0.307915031909952,-63.69938659668
624,105642,278.8006666667,-8.293825,1123,0.0320000000000004,0.003229165,6.149036198622e-05,8.911573240766e-05,5.987337135593e-05,8.674547279952e-05,6.340853724396e-05,9.255010081688e-05,0.304672747850424,0.19624285399914,-61.07089614868,0.05209401,0.0020944169,0.003051249,0.0021853552,0.0032008965,0.0022379481,0.0032898935,0.0023208894,0.0034538603,0.37679672241216,0.297415494918828,-64.75258636475,0.11997586,0.002911672,0.0042632124,0.0023355114,0.0034440374,0.002101525,0.0031006227,0.0020208168,0.0029476087,0.37958130240444,0.30116322636606,-64.35691070557,0.065923326,0.0046060476,0.006788515,0.00457023,0.00678312,0.004430782,0.0066179456,0.0042932094,0.006269013,0.38164815306648,0.30456084012984,-64.72044372559,0.13820373,0.005603966,0.008289616,0.0054569133,0.008079742,0.0050012497,0.00743244,0.0046442286,0.006879304,0.3858449459076,0.309903234243408,-64.24837493896
625,105657,278.4719583333,-8.119986111111,1125,0.0320000000000004,0.011753433,7.303163874894e-05,0.000104500890302,7.05453712726e-05,0.0001012150751194,7.73132123868e-05,0.0001125056660385,0.298746883869156,0.190437003970164,-62.29596710205,0.062404335,0.0021919662,0.0032480608,0.0020177735,0.0029201736,0.0023081687,0.0034320622,0.0023091934,0.0034173573,0.37891548871992,0.29725378751754,-62.81173706055,0.19447118,0.0027503872,0.004057297,0.002173031,0.0031905887,0.0019872917,0.0029161205,0.002060285,0.0030332822,0.381190508604,0.30175471305846,-62.98793792725,0.07728419,0.004349311,0.00637426,0.0045660688,0.0067759897,0.0046862434,0.0069749625,0.0047508357,0.0070581264,0.3849276602268,0.30491811037062,-62.4535369873,0.23653176,0.005424972,0.007996326,0.004988696,0.007344823,0.0046824776,0.006917058,0.0046759127,0.006930448,0.38828232884412,0.309920638799664,-61.89387512207
626,105803,278.7815,-8.245711111111,1001,0.036,0.0045493366,5.364308890421e-05,7.780254236422e-05,5.316816896084e-05,7.692039798712e-05,5.502976273419e-05,8.088684990071e-05,0.325539916753752,0.214527711272256,-59.18855667114,0.041890897,0.0021269892,0.0030845343,0.0024139006,0.0035737301,0.002326913,0.0034243618,0.0022892673,0.0033991255,0.37956067919748,0.296325206756604,-61.3516998291,0.028567776,0.0025314828,0.0036537552,0.0022508476,0.0032903731,0.001988156,0.0028970924,0.0020616339,0.003050402,0.3804714977742,0.302353173494352,-61.66940307617,0.07186045,0.0044776727,0.0066337422,0.004465047,0.006647462,0.0045603747,0.006757852,0.0047026835,0.006930369,0.38271525502212,0.305396258831028,-62.34146881104,0.057304747,0.0049077454,0.007080375,0.005242575,0.0077847242,0.0049289353,0.007285294,0.004512685,0.006675098,0.38639378547684,0.309413284063344,-62.28018951416
627,105855,278.1448333333,-7.9019,1057,0.0339999999999984,0.0017861698,4.826779695577e-05,7.026014645817e-05,4.792569234269e-05,6.95281996741e-05,4.896295286017e-05,7.217009988381e-05,0.317210286855708,0.204530328512208,-58.59900665283,0.028488379,0.0022253443,0.003310464,0.0023275807,0.0034587851,0.002303783,0.00338062,0.002408787,0.0035804606,0.38145205378548,0.298845350742348,-62.4670715332,0.045025226,0.0028223773,0.004205954,0.0020427047,0.0029574197,0.0021975879,0.0032555638,0.0021126294,0.0030812854,0.38274013996128,0.30151510238646,-61.58411407471,0.055830885,0.004534633,0.006719907,0.004112116,0.005975913,0.004480403,0.00663245,0.004253242,0.006224539,0.3863865137101199,0.305936723947536,-62.35889434814,0.07579829,0.0052900235,0.0077946205,0.005246115,0.0077492013,0.004629259,0.006756047,0.0043302043,0.0063492106,0.38956004381196,0.307402729988112,-62.64517974854
628,106974,278.6194583333,-7.87135,1089,0.0330000000000012,0.0021767372,4.712120789918e-05,6.830224447185e-05,4.670469934354e-05,6.752572517144e-05,4.796418943442e-05,7.042589277262e-05,0.30705273151398,0.19491353631018,-61.37602233887,0.045879323,0.0021914644,0.0032306167,0.0023272561,0.0034438767,0.0023189818,0.0034239797,0.002097009,0.0030666697,0.37840402126296,0.297835111618056,-61.5678024292,0.035252623,0.0026665279,0.0039109597,0.0021986729,0.003241626,0.001941332,0.0028401269,0.0020114705,0.0029279045,0.3803655803202,0.301894098520284,-61.70325469971,0.07359455,0.0043098205,0.0063355085,0.004103277,0.0059621856,0.004455943,0.006611127,0.00458159,0.0067526293,0.38380181789412,0.304357916116728,-61.63307952881,0.07180136,0.0056438437,0.008353382,0.005349732,0.007910314,0.0044930195,0.0065283864,0.0045688106,0.006745512,0.38920691609388,0.309028536081324,-63.44207000732
629,107003,278.726875,-7.920166666667,1029,0.03499999999999921,0.0025994806,4.883013752988e-05,7.103211828507e-05,4.844449358643e-05,7.026971434243e-05,4.946796980221e-05,7.299091521418e-05,0.322176903486264,0.2085275799036,-58.5129776001,0.04246793,0.0022101642,0.0032259189,0.00238796,0.0035469476,0.0023482246,0.0034620936,0.0022963532,0.0034109408,0.37915796041488,0.297672182321544,-61.71675872803,0.045411207,0.002657188,0.003887009,0.002115557,0.003089983,0.0019607104,0.0028723932,0.0019639581,0.0028656237,0.38084879517552,0.301667749881732,-61.03307342529,0.05759696,0.0046370113,0.006876114,0.0046460954,0.0069356724,0.004676229,0.006933203,0.0046268576,0.006833394,0.38874241709712,0.304120719432828,-63.06276702881,0.060761534,0.0054943385,0.008134544,0.005079305,0.0075404127,0.0048291846,0.007162268,0.0047457656,0.007054262,0.3907695114612,0.306403487920764,-62.57948303223
630,107025,278.3267083333,-7.706802777778,1089,0.0330000000000012,0.006706358,5.64817673876e-05,8.186882769223e-05,5.578457785305e-05,8.062143751886e-05,5.782107109553e-05,8.482264820486e-05,0.310737848281848,0.197825372219088,-59.36340332031,0.04529859,0.0021641967,0.0031834263,0.0022829697,0.003381445,0.0023551623,0.003485834,0.0023392914,0.0034656976,0.38082191348088,0.296273559331908,-61.09449768066,0.036655247,0.002827481,0.0041960655,0.002128343,0.0031094993,0.0020253917,0.0029338652,0.002189331,0.0032252455,0.38276919722556,0.300826817750916,-60.82841491699,0.07478989,0.0044071944,0.006533839,0.004447499,0.0065743523,0.004630513,0.0068334253,0.0039463444,0.0056632245,0.388183861971,0.303849369287496,-62.54190826416,0.06570428,0.00487878,0.0070889536,0.005082292,0.007545525,0.0047698836,0.007046246,0.004075665,0.0059348415,0.3904622793198,0.306756258010848,-62.13001251221
631,107032,278.7235416667,-7.907113888889,789,0.046000000000008,0.0066131926,6.824600131949e-05,9.899909491651e-05,6.696777563775e-05,9.706004493637e-05,7.175747305155e-05,0.000105593164335,0.38575893640536,0.275016933679572,-56.50198364258,0.07687906,0.0021036363,0.0030585972,0.002327908,0.0034568328,0.0023850144,0.0035323664,0.0023024122,0.0034060397,0.38084724545472,0.297308295965196,-62.10797119141,0.08930411,0.002811642,0.004142873,0.0019900105,0.0028855535,0.0018814174,0.0027300818,0.0020323351,0.0030127387,0.38281238079084,0.302784889936464,-61.98983764648,0.08695254,0.0046622925,0.006885267,0.0047583603,0.007018676,0.004633948,0.006811252,0.0045918906,0.006787704,0.38770717382424,0.303871214389788,-62.86450195312,0.12207896,0.0053967983,0.008049323,0.0052015223,0.0077210334,0.0049428246,0.007347709,0.004827184,0.0071509294,0.38836440443988,0.31098595261572,-61.97897338867
632,107085,278.5948333333,-7.828816666667,903,0.039999999999996,0.00467009,5.813691313961e-05,8.420154335909e-05,5.736486855312e-05,8.281538612209e-05,6.001930159982e-05,8.824066753732e-05,0.356090426445024,0.240131944417968,-56.72004699707,0.07635891,0.00213957,0.003130806,0.0023168211,0.0034329111,0.0023373992,0.0034686495,0.0022390864,0.0033193885,0.38028943538676,0.294264346361148,-61.83242797852,0.11211372,0.0027931733,0.004151206,0.002172609,0.0031936886,0.0020917896,0.0030951549,0.0019937558,0.0029105272,0.38492813706408,0.300046592950812,-62.283203125,0.101536766,0.004498271,0.0066911704,0.004530308,0.006727519,0.004533323,0.006730128,0.004189065,0.006085047,0.38589629530896,0.304634243249892,-62.2066192627,0.15609476,0.005496374,0.008135828,0.0049021617,0.0071939705,0.004856989,0.007214058,0.004573229,0.006823065,0.3909401297568,0.310008674859984,-62.24401473999
633,107167,278.9751666667,-7.997066666667,1089,0.0330000000000012,0.003336088,5.168149800738e-05,7.59651811677e-05,5.133510785527e-05,7.515617471654e-05,5.193102697376e-05,7.64855358284e-05,0.310611963272112,0.197579368948932,-59.49626159668,0.02917946,0.0022947688,0.0033867778,0.0023441794,0.0034894214,0.0024675017,0.0036582588,0.0023421417,0.0035057156,0.3809526562692,0.29639235138894,-61.43459320068,0.03851232,0.002906974,0.0042942343,0.002466172,0.0036474182,0.0020175094,0.0029478283,0.0020697066,0.0030612953,0.38194769620908,0.301506102085104,-61.01200866699,0.04977753,0.0046344544,0.0068584783,0.0047378982,0.00701176,0.0046271184,0.006879522,0.0047402913,0.0070806523,0.38784325122828,0.303802043199552,-63.18548583984,0.07996586,0.005444837,0.00801407,0.0045135985,0.0065446347,0.0048502716,0.0071830796,0.0045124427,0.0066340324,0.3913871049882,0.306406795978548,-62.4390411377
634,107365,278.3961666667,-7.644641666667,1057,0.0339999999999984,0.0039106305,4.816974251298e-05,7.000933692325e-05,4.785060809809e-05,6.936665886315e-05,4.899466512143e-05,7.217429083539e-05,0.316092580556868,0.202167987823476,-58.81533813477,0.030886173,0.0023535776,0.003490712,0.0023840799,0.0035301512,0.002465067,0.0036513698,0.0024599496,0.0036456692,0.387503862381,0.303522765636456,-61.76629638672,0.1351735,0.002947362,0.004363459,0.0022067677,0.0032438934,0.0019931018,0.0029093148,0.0021203116,0.0031018544,0.3902566730976,0.305531531572356,-61.72585296631,0.05032321,0.0044938535,0.00664774,0.0046030967,0.0068132128,0.004677546,0.006920876,0.004720622,0.0070341746,0.39061242342,0.306127369403856,-61.71752166748,0.16541615,0.0057812347,0.008596878,0.005345935,0.00791415,0.0050164787,0.0074588438,0.0045620254,0.006673356,0.3971804380416,0.313807189464576,-62.36949920654
635,107427,278.969625,-7.921563888889,1123,0.0320000000000004,0.006200318,5.316455644788e-05,7.748525968054e-05,5.213416443439e-05,7.57739690016e-05,5.456008875626e-05,8.00526177045e-05,0.308275282382976,0.192389279603976,-61.36687469482,0.045041665,0.002215287,0.003271468,0.0024207141,0.0035838296,0.0024732272,0.0036794438,0.0023442951,0.0034357219,0.3836909532546,0.298780560493452,-62.23721313477,0.047867093,0.0025084552,0.0036302938,0.0022637227,0.0033065062,0.0019054778,0.002761543,0.002113764,0.0031150975,0.38796514272684,0.304063528776156,-62.01681518555,0.073186316,0.0048006056,0.0071111363,0.004796794,0.0071480945,0.0048084836,0.0071697948,0.0047323233,0.007029918,0.39076265692728,0.310069799423208,-62.50888061523,0.069667526,0.0049678627,0.007181604,0.005167894,0.0075900485,0.004490442,0.00649135,0.0048466194,0.0071759042,0.39375418424616,0.314190179109576,-61.72096252441
