,Source,TM1_i0_n_BMAJ,TM1_i0_n_BMIN,TM1_i0_n_BPA,TM1_i0_n_PEAK,TM1_i0_n_RMSSTD,TM1_i0_n_RMSMAD,TM1_i0_n_SNRSTD,TM1_i0_n_SNRMAD,TM1_i1_n_BMAJ,TM1_i1_n_BMIN,TM1_i1_n_BPA,TM1_i1_n_PEAK,TM1_i1_n_RMSSTD,TM1_i1_n_RMSMAD,TM1_i1_n_SNRSTD,TM1_i1_n_SNRMAD,TM1_i1_y_BMAJ,TM1_i1_y_BMIN,TM1_i1_y_BPA,TM1_i1_y_PEAK,TM1_i1_y_RMSSTD,TM1_i1_y_RMSMAD,TM1_i1_y_SNRSTD,TM1_i1_y_SNRMAD,TM1_i2_n_BMAJ,TM1_i2_n_BMIN,TM1_i2_n_BPA,TM1_i2_n_PEAK,TM1_i2_n_RMSSTD,TM1_i2_n_RMSMAD,TM1_i2_n_SNRSTD,TM1_i2_n_SNRMAD,TM1_i2_y_BMAJ,TM1_i2_y_BMIN,TM1_i2_y_BPA,TM1_i2_y_PEAK,TM1_i2_y_RMSSTD,TM1_i2_y_RMSMAD,TM1_i2_y_SNRSTD,TM1_i2_y_SNRMAD,TM1_i3_n_BMAJ,TM1_i3_n_BMIN,TM1_i3_n_BPA,TM1_i3_n_PEAK,TM1_i3_n_RMSSTD,TM1_i3_n_RMSMAD,TM1_i3_n_SNRSTD,TM1_i3_n_SNRMAD,TM1_i3_y_BMAJ,TM1_i3_y_BMIN,TM1_i3_y_BPA,TM1_i3_y_PEAK,TM1_i3_y_RMSSTD,TM1_i3_y_RMSMAD,TM1_i3_y_SNRSTD,TM1_i3_y_SNRMAD,TM1_i4_n_BMAJ,TM1_i4_n_BMIN,TM1_i4_n_BPA,TM1_i4_n_PEAK,TM1_i4_n_RMSSTD,TM1_i4_n_RMSMAD,TM1_i4_n_SNRSTD,TM1_i4_n_SNRMAD,TM1_i4_y_BMAJ,TM1_i4_y_BMIN,TM1_i4_y_BPA,TM1_i4_y_PEAK,TM1_i4_y_RMSSTD,TM1_i4_y_RMSMAD,TM1_i4_y_SNRSTD,TM1_i4_y_SNRMAD
426,851044,0.35611885786057196,0.28703251481058,55.46968078613,0.015290596,0.00015525296,0.000104514256,98.48827,146.30153,0.35611885786057196,0.35611885786057196,55.46968078613,0.015274125,0.00015093654,0.00010230819,101.19568,149.29523,0.36754482984552,0.36754482984552,57.68558502197,0.017500965,0.00013514154,9.095507e-05,129.501,192.41328,0.36754482984552,0.36754482984552,57.68558502197,0.017464275,0.00012563655,8.561619e-05,139.00632,203.9833,0.3877483010292,0.3877483010292,60.10510253906,0.017939933,0.00012859008,8.802653e-05,139.51257,203.80144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,G332.7013-00.5874A,0.37725836038596,0.292767763137804,54.93480682373,0.011359596,0.000169245,0.000112964044,67.11924,100.559395,0.37725836038596,0.37725836038596,54.93480682373,0.011347217,0.00016749217,0.00011217228,67.74774,101.15883,0.47722446918503997,0.47722446918503997,62.95846557617,0.013662742,0.00024848644,0.00016847721,54.983856,81.09549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,G333.0682-00.4461,0.37455788254752,0.290176987647996,54.83131408691,0.059794366,0.0004613025,0.00031138802,129.62073,192.02527,0.37455788254752,0.37455788254752,54.83131408691,0.05979667,0.00044411293,0.00030241537,134.64293,197.73026,0.41188293695448003,0.41188293695448003,61.10619735718,0.07232063,0.0004132309,0.0002809123,175.01263,257.44916,0.41188293695448003,0.41188293695448003,61.10619735718,0.07241611,0.0003792536,0.00026338093,190.94377,274.94818,0.43564540147776,0.43564540147776,59.69313049316,0.076035835,0.00039582132,0.00027315607,192.09636,278.3604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,G333.1256-00.4367,0.37300834059732,0.28769317269325195,54.52168273926,0.038314715,0.0003579999,0.000245067,107.024376,156.34384,0.37300834059732,0.37300834059732,54.52168273926,0.03830074,0.00034390442,0.00023778284,111.37031,161.07446,0.39863213896752003,0.39863213896752003,55.97330856323,0.044150047,0.0003201579,0.0002213374,137.90085,199.46944,0.39863213896752003,0.39863213896752003,55.97330856323,0.04411141,0.0002810641,0.0001978322,156.9443,222.97386,0.41924566030500005,0.41924566030500005,56.37214279175,0.045028217,0.00028355632,0.00020022722,158.79814,224.88559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,G333.3151+00.1053,0.3827794790268,0.29357284307479203,55.96311187744,0.009316872,0.00017719527,0.00012132842,52.57969,76.79051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,G333.9305-00.1319,0.37439295649524,0.290372997522348,55.88369750977,0.0034526247,0.00013475544,9.1979186e-05,25.621412,37.53702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,G334.7302+00.0052,0.36983314156536,0.286966800689688,55.40450668335,0.0024549898,9.311249e-05,6.283712e-05,26.365849,39.069103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,G335.0611-00.4261A,0.37440097332012,0.29263278841974,54.11745452881,0.018199533,0.0002200666,0.00015033303,82.70011,121.06144,0.37440097332012,0.37440097332012,54.11745452881,0.01819351,0.00021775787,0.0001490523,83.54926,122.06125,0.41746592521656,0.41746592521656,58.68557357788,0.021456571,0.00021714385,0.00014929165,98.812706,143.72252,0.41746592521656,0.41746592521656,58.68557357788,0.021418732,0.00020235484,0.00014079668,105.84739,152.12526,0.43730056285848,0.43730056285848,56.11777496338,0.02208265,0.00020751546,0.00014437136,106.414474,152.95728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,G337.0963-00.9291,0.36864385008804,0.29203864932060003,55.65865325928,0.008516491,0.00013224658,8.9059584e-05,64.398575,95.62689,0.36864385008804,0.36864385008804,55.65865325928,0.008512773,0.00012970984,8.780166e-05,65.62936,96.954575,0.46956035494799997,0.46956035494799997,68.07871246338,0.010496174,0.00017729377,0.000121631296,59.20216,86.29501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,G337.1555-00.3951,0.36681970953924,0.290085464715948,55.92894363403,0.0031405105,0.00012717913,8.63368e-05,24.6936,36.37511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,G337.3071-00.1521A,0.36372122168544,0.28470742702484403,55.50988769531,0.006431676,9.031624e-05,6.0505336e-05,71.21284,106.29932,0.36372122168544,0.36372122168544,55.50988769531,0.0064237537,8.964963e-05,6.017421e-05,71.65399,106.7526,0.44138097763056,0.44138097763056,49.58291625977,0.008059731,0.000112652975,7.608827e-05,71.54477,105.92606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,G337.4050-00.4071A,0.36531123518952,0.288461059331904,55.3902015686,0.05234195,0.00075408095,0.0005197564,69.411575,100.70477,0.36531123518952,0.36531123518952,55.3902015686,0.052297946,0.00074427645,0.0005139378,70.26683,101.75929,0.49371066689508,0.49371066689508,-88.19144439697,0.082301974,0.0009028395,0.0006363815,91.15903,129.32805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,G338.9196+00.5495,0.36716735363004,0.28933519124984397,57.67934799194,0.047115337,0.00042941677,0.00029078487,109.71937,162.02815,0.36716735363004,0.36716735363004,57.67934799194,0.047062207,0.00040977402,0.00028053837,114.849174,167.75676,0.40162703394888,0.40162703394888,61.142993927,0.05275835,0.00038535256,0.00026318984,136.9093,200.4574,0.40162703394888,0.40162703394888,61.142993927,0.052694645,0.00035495518,0.000245269,148.45436,214.84428,0.41699257493004,0.41699257493004,62.82606887817,0.054124795,0.00035997469,0.0002490421,150.35722,217.33192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,G339.6221-00.1209,0.36310735344888,0.287928104400648,55.65227890015,0.011334548,0.000372022,0.00025295513,30.467411,44.808533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,G339.6816-01.2058,0.36289510130880004,0.28849825263024004,54.53909301758,0.03813964,0.00034916814,0.0002335206,109.23001,163.32452,0.36289510130880004,0.36289510130880004,54.53909301758,0.03808457,0.00032873347,0.00022350436,115.852425,170.39743,0.39146471023572,0.39146471023572,56.98801803589,0.041677877,0.0003229552,0.00022170489,129.05157,187.98808,0.39146471023572,0.39146471023572,56.98801803589,0.041627485,0.00030005779,0.00020704443,138.73157,201.0558,0.4002324044706,0.4002324044706,57.4885635376,0.04183634,0.0003028329,0.0002095223,138.14992,199.67488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,G340.0543-00.2437D,0.36376944184296,0.28847357630730003,56.57287216187,0.1022138,0.0007643799,0.00051021326,133.7212,200.33545,0.36376944184296,0.36376944184296,56.57287216187,0.10216113,0.0007254643,0.0004924669,140.82172,207.44771,0.38456854224192,0.38456854224192,60.22399520874,0.1144613,0.0007096606,0.00047956113,161.2902,238.67928,0.38456854224192,0.38456854224192,60.22399520874,0.11443512,0.000668658,0.00045562163,171.14148,251.16261,0.41646236181263996,0.41646236181263996,65.80489349365,0.11954439,0.0006913657,0.0004728474,172.9105,252.81812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,G340.7455-01.0021,0.35959821939467995,0.28562903404236,55.26265716553,0.0089096585,0.00013413877,9.201426e-05,66.4212,96.8291,0.35959821939467995,0.35959821939467995,55.26265716553,0.008909841,0.00013269782,9.127615e-05,67.14384,97.61411,0.40192177891716,0.40192177891716,61.12130737305,0.010051616,0.00014336378,9.9554585e-05,70.112656,100.96587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,G341.2182-00.2136,0.36167061328884,0.286174565553672,57.26029205322,0.027386948,0.00027847002,0.00018853381,98.34792,145.26279,0.36167061328884,0.36167061328884,57.26029205322,0.027394542,0.00026555537,0.00018186313,103.15944,150.63275,0.3981103003026,0.3981103003026,64.81121826172,0.031894375,0.00026338355,0.00018101199,121.09479,176.20035,0.3981103003026,0.3981103003026,64.81121826172,0.031826377,0.00024227054,0.00016852138,131.3671,188.85661,0.41300377249716,0.41300377249716,66.37122344971,0.032907665,0.0002499654,0.00017496501,131.64888,188.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,743353,0.37001311779024,0.295364916324612,2.132519006729,0.008264412,0.00012560737,8.491906e-05,65.7956,97.32105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,744391,0.36494573950764003,0.292113870382296,2.182731389999,0.0015646004,0.00010311739,6.9896516e-05,15.173002,22.384525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,744588,0.3660540878772,0.292824774980532,2.193152666092,0.0059559066,0.00015675448,0.000107010135,37.99513,55.657406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,744714,0.36583527922632,0.29332369565964,2.47224354744,0.011678653,0.00020446011,0.00013929079,57.11947,83.84368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,744757,0.36505571007744003,0.29302009940145596,2.576732158661,0.028169993,0.0003123623,0.0002105882,90.183716,133.76814,0.36505571007744003,0.36505571007744003,2.576732158661,0.0281758,0.00029966008,0.00020455269,94.02587,137.74348,0.46390810608863997,0.46390810608863997,34.2553024292,0.040416222,0.00037037075,0.00025432982,109.12369,158.91264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,746985,0.36269119381896,0.292366325855268,1.301174283028,0.011160223,0.00016683766,0.00011257381,66.89271,99.13693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,754731,0.36191350221624,0.29254093766211603,-7.207892417908,0.0017473628,0.00010090146,6.792341e-05,17.317518,25.725489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,754973,0.35475388169288397,0.292884945869448,-4.880584716797,0.0027400318,0.000105137624,7.103116e-05,26.061382,38.57507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,756464,0.3558859229088,0.29386341571809604,-4.862640380859,0.014838265,0.00015244847,0.000102483755,97.33299,144.78651,0.3558859229088,0.3558859229088,-4.862640380859,0.014834501,0.00014824349,0.00010050282,100.06848,147.60283,0.3816135227682,0.3816135227682,1.569297432899,0.016363416,0.00015382284,0.00010437642,106.37833,156.7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,756911,0.354378968477244,0.29280009865759205,-4.899230957031,0.0013410765,9.868932e-05,6.697064e-05,13.588871,20.024841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,757085,0.359543144702916,0.292910516262072,-6.458953857422,0.0046048337,0.0001518315,0.000103576895,30.328579,44.45812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,759150,0.35697290301324003,0.29475042223932,-6.114440917969,0.0053860433,0.00014053322,9.530362e-05,38.325768,56.514572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,764038,0.35713136196136797,0.297305911779408,-9.750606536865,0.00960191,0.00023553675,0.00016481339,40.76608,58.25928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,765015,0.352385550737388,0.29229933023452803,-9.646761894226,0.0016841996,0.00010062244,6.802252e-05,16.737812,24.759441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,765992,0.350307375192648,0.291954815387712,-10.03886222839,0.0006950003,9.882739e-05,6.6876426e-05,7.0324664,10.392306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,767784,0.35440111160279997,0.292343944311144,-12.82333183289,0.2590677,0.0009684908,0.0006353077,267.4963,407.78305,0.35440111160279997,0.35440111160279997,-12.82333183289,0.25881642,0.00093811576,0.000621323,275.88965,416.55695,0.355081975460064,0.355081975460064,-12.52641201019,0.27657774,0.0005211374,0.00033873413,530.7194,816.5039,0.355081975460064,0.355081975460064,-12.52641201019,0.27629378,0.00044847417,0.0003055598,616.07513,904.2216,0.35776427388192,0.35776427388192,-10.91337203979,0.27819103,0.0004455938,0.00030388433,624.3153,915.4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,772336,0.355270594358448,0.294658333063128,-17.90400123596,0.009380791,0.00019931997,0.00013708074,47.06398,68.432594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,772419,0.353394716978088,0.28894564509389997,-16.35779762268,0.0009086074,9.958112e-05,6.747803e-05,9.124293,13.465233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
