,Source,OBSRA,OBSDEC,7M_contNAXIS,7M_contCDELT,7M_contPEAK,7M_contAGMADRES,7M_contAGSTDRES,7M_contAGMADREM,7M_contAGSTDREM,7M_contAGMADIMM,7M_contAGSTDIMM,7M_contBMAJ,7M_contBMIN,7M_contBPA,7M_spw0PEAK,7M_spw0AGMADRESch0200,7M_spw0AGSTDRESch0200,7M_spw0AGMADRESch1000,7M_spw0AGSTDRESch1000,7M_spw0AGMADRESch2000,7M_spw0AGSTDRESch2000,7M_spw0AGMADRESch2800,7M_spw0AGSTDRESch2800,7M_spw0BMAJ,7M_spw0BMIN,7M_spw0BPA,7M_spw1PEAK,7M_spw1AGMADRESch0200,7M_spw1AGSTDRESch0200,7M_spw1AGMADRESch1000,7M_spw1AGSTDRESch1000,7M_spw1AGMADRESch2000,7M_spw1AGSTDRESch2000,7M_spw1AGMADRESch2800,7M_spw1AGSTDRESch2800,7M_spw1BMAJ,7M_spw1BMIN,7M_spw1BPA,7M_spw2PEAK,7M_spw2AGMADRESch0200,7M_spw2AGSTDRESch0200,7M_spw2AGMADRESch1000,7M_spw2AGSTDRESch1000,7M_spw2AGMADRESch2000,7M_spw2AGSTDRESch2000,7M_spw2AGMADRESch2800,7M_spw2AGSTDRESch2800,7M_spw2BMAJ,7M_spw2BMIN,7M_spw2BPA,7M_spw3PEAK,7M_spw3AGMADRESch0200,7M_spw3AGSTDRESch0200,7M_spw3AGMADRESch1000,7M_spw3AGSTDRESch1000,7M_spw3AGMADRESch2000,7M_spw3AGSTDRESch2000,7M_spw3AGMADRESch2800,7M_spw3AGSTDRESch2800,7M_spw3BMAJ,7M_spw3BMIN,7M_spw3BPA
871,641310,156.1174583333,-57.75488333334,83.0,0.9500000000000399,0.020753404,0.002764134202152,0.004511849954724,0.002709964057431,0.003907456994057,0.002709964057431,0.003907456994057,7.358176708221601,4.944725036622,-74.8317565918,1.5404576,0.03593403,0.055955622,0.03698951,0.055259697,0.038800087,0.05568063,0.03877286,0.052844863,7.319991111753599,5.1010646820084,-74.49335479736,30.602411,0.03496851,0.053261597,0.031584684,0.048269093,0.032267086,0.048111897,0.04609552,0.0758147,7.2657275199876,5.0423483848572,-73.80220031738,2.4405482,0.076919705,0.10587075,0.07729249,0.11159896,0.07535825,0.113691755,0.0687888,0.097441085,7.328541278840399,5.0962743759168,-73.16522216797,39.134773,0.09411003,0.13341926,0.081760265,0.10862558,0.07265331,0.10756924,0.080568716,0.11371574,7.228099822996801,5.038815975188401,-73.83243560791
872,641402,156.0564166666,-57.84524444445,83.0,0.9600000000001201,0.06118282,0.001943836570717,0.00243459106423,0.001756739220582,0.002282708184794,0.001828007283621,0.002681524958462,7.4152402877808,4.913727283476,-75.65748596191,3.340123,0.039297793,0.05473199,0.037813734,0.05729176,0.035557635,0.053284016,0.040123846,0.05647541,7.341874122617999,5.0951976776136,-74.05237579346,16.041681,0.040868245,0.061922528,0.033123028,0.047688343,0.03373867,0.048450187,0.03377899,0.05203887,7.3215494155872,5.0298852920544,-73.62937927246,3.4753428,0.06274878,0.097453095,0.06405471,0.099865094,0.06992185,0.10461486,0.08337371,0.11795153,7.319333076476401,5.0655574798596,-73.33220672607,16.71932,0.084924154,0.11785242,0.07668557,0.11145035,0.07708757,0.113974564,0.06797405,0.10727405,7.342377662660399,4.991933345796,-74.21360015869
873,641440,156.0912083333,-57.82973055556,83.0,0.9600000000001201,0.025576178,0.001475114142522,0.001853068242781,0.001398329157382,0.001724902074784,0.001740003935993,0.002547744428739,7.425127506254401,4.9204487800584005,-74.83515167236,1.1948727,0.0347812,0.05066922,0.0374293,0.050903384,0.04059719,0.05559406,0.036921535,0.05407644,7.365560531616,5.0881509780876,-74.26165771484,15.704173,0.035225023,0.053470656,0.03773168,0.055397913,0.03738543,0.051657148,0.03623942,0.051601414,7.2975449562084,5.0882773399343995,-74.26644897461,1.4757593,0.07955757,0.111896634,0.07763734,0.11497189,0.07152421,0.10407206,0.069693,0.10779275,7.313334465027599,5.106008529662399,-74.79309082031,20.773895,0.07921736,0.1159643,0.06635245,0.097769305,0.07953277,0.11636837,0.0732612,0.10662944,7.350384712219199,5.039062976836799,-74.05624389648
874,641463,156.1374583333,-57.79688055556,83.0,0.9600000000001201,0.013894668,0.000424288387876,0.0005247460794635,0.0003418999549467,0.0004622666165233,0.0006033573299646,0.0007997680222616,7.4223923683176,4.9079289436344,-75.03952789307,0.38345224,0.033774003,0.0526826,0.042502176,0.062246773,0.037893947,0.05555941,0.035639457,0.053230356,7.367671489716,5.0852799415584,-74.45923614502,9.026912,0.038807947,0.058158517,0.037333667,0.05618851,0.040993083,0.056531984,0.033153176,0.04834488,7.3660573959336,5.054914474488,-74.24687194824,0.6136969,0.08646558,0.1128118,0.07594528,0.107857205,0.07514786,0.107413866,0.06564316,0.09512166,7.3306198120104,5.0996632575996,-74.44435119629,13.159808,0.085017025,0.123657204,0.07665693,0.118390225,0.06828366,0.108707935,0.07545422,0.10886815,7.3879485130296,5.0536317825324,-73.23168945312
875,641469,156.048375,-57.876125,83.0,0.9600000000001201,0.05028935,0.001514363335446,0.001802431070246,0.001370824640617,0.001679262029938,0.002163099125028,0.003033368382603,7.4509310722355995,4.9129109382636,-75.36754608154,5.762999,0.03011284,0.045553878,0.036015812,0.0544424,0.04641808,0.06389581,0.033989485,0.051426444,7.337897777556,5.1316490173356,-74.42670440674,9.246633,0.04273454,0.06001172,0.033161305,0.049017433,0.09028679,0.1723934,0.19009575,0.33592904,7.342618465422,5.113729476928801,-74.07281494141,6.8903413,0.06535756,0.10577168,0.075501435,0.11053572,0.07474834,0.11012373,0.071610846,0.103705525,7.332188129424,5.1394767761232005,-74.37977600098,10.453868,0.081829555,0.12838511,0.08089226,0.12152423,0.078789264,0.11165287,0.077979654,0.1120741,7.3963723182695995,5.0850000381455995,-74.8913269043
876,641751,156.5580833333,-57.54631388889,83.0,0.9500000000000399,0.02963162,0.001933925319463,0.004086319357157,0.001821139827371,0.002739376621321,0.001821139827371,0.002739376621321,7.4186038970964,4.952687740326,-75.19273376465,1.4902256,0.038476955,0.05475568,0.036473937,0.05232956,0.035222862,0.050122228,0.03413002,0.05396851,7.332044601441599,5.0564308166496,-75.71892547607,8.721935,0.039004993,0.0576972,0.037044734,0.05106351,0.029960103,0.04668826,0.035440624,0.04655323,7.295880317688,5.0479249954212,-74.91290283203,1.8218068,0.07542088,0.10682385,0.07931824,0.10595353,0.06464386,0.09243481,0.07297637,0.10903968,7.316057682036001,5.0678853988644,-75.59609222412,10.049067,0.08648034,0.1252892,0.079348944,0.12549326,0.07494301,0.1078729,0.071803994,0.107901074,7.2989335060128,5.0356249809264,-74.70537567139
877,641838,156.1320833333,-57.946,83.0,0.96999999999984,0.0035887898,0.000742775038816,0.001147252274677,0.000742775038816,0.001147252274677,0.000742775038816,0.001147252274677,7.390728473662801,4.9850106239304,-74.84925842285,0.29964337,0.03451645,0.054926857,0.038510017,0.05866496,0.032427076,0.046478037,0.037090782,0.05223085,7.4513978958132,5.150991439817999,-74.21739196777,7.3902717,0.034803014,0.052209284,0.036297776,0.05519261,0.03699283,0.053524036,0.031183552,0.04468137,7.3486618995672,5.0787568092348,-74.46471405029,0.52927893,0.07758728,0.10994854,0.06439175,0.10348253,0.06921862,0.1010092,0.06419153,0.10491816,7.4429516792304,5.1632313728328,-74.11018371582,11.39411,0.078202434,0.12275599,0.08773415,0.12448726,0.08162228,0.11628419,0.070203066,0.10460027,7.341600894926399,5.024061203004,-74.64692687988
878,644237,157.8154166666,-58.06669166667,83.0,0.9500000000000399,0.03740907,0.003103862982243,0.006243150215596,0.00289934896864,0.004535533953458,0.00289934896864,0.004535533953458,7.3815512657147995,5.0087442398076005,-73.67761230469,1.4711361,0.03743474,0.055014364,0.036626276,0.052920926,0.037517495,0.052674875,0.04095812,0.057220344,7.3417334556564,5.117281436919599,-72.60275268555,9.689049,0.04260556,0.061619677,0.031352587,0.047622025,0.04756011,0.060328186,0.04029447,0.06028299,7.2685589790348,5.0742406845108,-73.78515625,1.7141101,0.07977553,0.11236328,0.07510354,0.10884842,0.06774005,0.10265735,0.08615076,0.1260947,7.3172779083252,5.103692531586,-72.45294189453,12.503559,0.07875438,0.11869229,0.07265328,0.10778954,0.08215733,0.11279735,0.064254545,0.09534954,7.280718803406,5.0756711959836,-73.19921875
879,644273,157.8525833333,-58.05119722223,83.0,0.9500000000000399,0.39940268,0.02019796520472,0.0504961386323,0.01987746544182,0.03119106218219,0.01987746544182,0.03119106218219,7.3768401145944,4.9902834892284,-74.15940856934,9.061435,0.03920314,0.055969242,0.036125407,0.051578198,0.037633937,0.056905415,0.03438395,0.051235605,7.3418583869928,5.0986266136164,-73.1640625,36.067867,0.04088146,0.05950614,0.03660325,0.054316945,0.12773041,0.29297647,0.042542405,0.06383512,7.294574260709999,5.0649991035444,-73.09487915039,10.224518,0.065652214,0.09992137,0.08173493,0.10531448,0.07336215,0.112066686,0.07772446,0.112444215,7.3403930664072,5.0916571617132,-72.89395141602,36.312862,0.07898027,0.122296356,0.08998275,0.13181281,0.06893768,0.107390426,0.0680924,0.10092317,7.2723331451412,5.0629916191104,-73.66796875
880,644284,157.8740833333,-58.03847777778,83.0,0.9500000000000399,1.1876462,0.05963757634163,0.1400445848703,0.05557761341333,0.08479672670364,0.05557761341333,0.08479672670364,7.359835624693201,4.9859724044808,-74.23761749268,10.467993,0.042374223,0.07129385,0.03994372,0.05821887,0.033296436,0.04849486,0.033507086,0.052781537,7.335574150086001,5.0838465690612,-74.1626663208,61.946754,0.045392815,0.06802597,0.038986444,0.05523945,1.4135625,3.644421,0.26330578,0.6869857,7.2854237556468,5.0655817985544,-73.35095214844,10.884347,0.07308691,0.11187152,0.080223635,0.12076297,0.06743587,0.094538614,0.081861906,0.1210058,7.3324689865128,5.0698175430312,-73.65366363525,69.70923,0.085807644,0.1184721,0.075327925,0.10833314,0.07079648,0.10297876,0.06960691,0.09871139,7.2552843093888,5.0639095306404,-74.03029632568
881,645113,157.63875,-58.89705277778,83.0,0.96999999999984,0.08018114,0.004346530418843,0.01103506796062,0.004219865892082,0.006881444714963,0.004219865892082,0.006881444714963,7.4688215255748,5.0845465660104,-71.41204833984,4.5581675,0.054222267,0.08569046,0.039341394,0.058052026,0.039712153,0.058900416,0.042539906,0.06307377,7.3630032539364,5.2792243957512,-70.93200683594,17.689423,0.041990824,0.060670357,0.038197827,0.05533824,0.036573574,0.05227135,0.25205633,0.54095656,7.301403999327599,5.2764396667488,-68.38865661621,5.860221,0.07454565,0.106960244,0.08501661,0.12247733,0.08721364,0.124966435,0.07985783,0.11824052,7.390165328978401,5.2571616172776,-69.33389282227,24.006493,0.0913789,0.13121982,0.08338977,0.122465834,0.08197656,0.11672645,0.07680988,0.11659274,7.3215756416304,5.1433415412912,-69.75146484375
882,645152,157.694125,-58.87449166667,83.0,0.96999999999984,0.009010954,0.001213253592141,0.002170527586713,0.001167826470919,0.001932282815687,0.001167826470919,0.001932282815687,7.4386820793168,4.9782037734972,-75.28827667236,0.9083183,0.03448789,0.054686643,0.03833479,0.05518272,0.038010303,0.056017846,0.03504576,0.055514477,7.365459442140001,5.13147687912,-72.97769165039,1.8254569,0.038401857,0.058222953,0.037407495,0.05377743,0.034184653,0.049998507,0.080278575,0.14651647,7.2660474777204005,5.1343650817884,-73.93239593506,1.3870841,0.077071615,0.11017072,0.06999786,0.102887236,0.0694024,0.10461379,0.08595794,0.12243095,7.3519568443296,5.1467127800004,-72.86853027344,3.5919585,0.088376686,0.12617575,0.08721191,0.12523957,0.0757521,0.11279751,0.068652585,0.10123424,7.2669095993052,5.10796356201,-74.00116729736
883,645690,158.99175,-58.13730000001,83.0,0.9600000000001201,0.022029873,0.0007344608311541,0.0009376361267641,0.000656564196106,0.0008724398212507,0.0009789557661861,0.001448195776902,7.281841754912399,4.9303832054148,-76.54313659668,1.8763709,0.031861722,0.04798762,0.036111802,0.052459236,0.037796337,0.055935442,0.04208284,0.055075817,7.404885292053599,5.069086074828,-72.9606628418,15.319287,0.04015,0.056786027,0.02991447,0.0498491,0.027315963,0.039366674,0.032322973,0.045378253,7.311928272246,5.0765233039848,-75.0528717041,2.4217231,0.085386544,0.12148926,0.07824124,0.111333326,0.0775073,0.10753717,0.06913811,0.104597494,7.3606257438660005,5.094445228578,-73.82648468018,19.387022,0.08854379,0.1206191,0.08216554,0.11736181,0.07055989,0.10351927,0.073332995,0.10517659,7.330685615539199,5.0692620277404,-75.12518310547
884,646390,157.455125,-59.97481666667,83.0,0.9600000000001201,0.023864033,0.00223911809735,0.004257983062416,0.00210757390596,0.003157953033224,0.00210757390596,0.003157953033224,7.354944705963599,4.996072769166,-72.14428710938,1.6232848,0.03442823,0.04891832,0.03449107,0.056907214,0.033157032,0.05289704,0.031042017,0.04708261,7.3473849296568,5.2196407318116,-72.10623168945,12.103968,0.03344429,0.053982515,0.038069572,0.057983287,0.03156846,0.0466034,0.034788422,0.051606994,7.3667035102859995,5.1906342506400005,-72.30618286133,2.1063066,0.07042993,0.10278388,0.08526404,0.12547103,0.07698457,0.1218899,0.0703994,0.10503299,7.2968864440932,5.2315630912764,-72.15808105469,14.197853,0.06614146,0.09925225,0.07713859,0.107963495,0.071537666,0.10903347,0.069336176,0.10126287,7.334963798522399,5.1495456695544,-74.64701080322
885,646708,158.857625,-58.92952777778,83.0,0.96999999999984,0.0052259555,0.0008326382376254,0.00129855168052,0.0008209741208702,0.001254954840988,0.0008209741208702,0.001254954840988,7.4698529243472,4.9427237510676,-74.98545837402,0.30425873,0.033682194,0.04980416,0.036241442,0.051874086,0.038535226,0.057016443,0.035985,0.051964458,7.4018917083744,5.1612982749936,-73.20462036133,6.3224173,0.041471843,0.06210862,0.039724793,0.054360688,0.037025213,0.053231727,0.035205767,0.05528376,7.3081579208364005,5.1001191139212,-73.68495941162,0.57065856,0.087509185,0.119649746,0.069146544,0.104953825,0.074144356,0.11079639,0.084018365,0.12528802,7.3736472129804,5.1795186996456,-74.14447021484,11.191052,0.078136034,0.11442816,0.07976988,0.11162949,0.0714954,0.10427607,0.07338363,0.10545992,7.283896446229201,5.0669693946828005,-73.39107513428
886,646895,158.86475,-59.00459444445,83.0,0.96999999999984,0.005675717,0.001003567944281,0.001508529880084,0.0009854901582003,0.001428631832823,0.0009854901582003,0.001428631832823,7.4549384117135995,4.973640441894,-74.62936401367,0.3345157,0.037938282,0.057358157,0.03641869,0.055281315,0.036677048,0.054624774,0.035473965,0.051549755,7.387458324433201,5.1780209541336,-71.78088378906,3.7867005,0.045687873,0.0672355,0.033800505,0.048636027,0.03422004,0.053205024,0.03414965,0.049219087,7.3161468505872,5.1156764030448,-73.5622177124,0.59365606,0.07424231,0.1144172,0.087115824,0.122561805,0.0756464,0.106991485,0.0759944,0.11000972,7.3789868354795995,5.1877732276908,-73.79933166504,5.7845597,0.0727214,0.11734227,0.08005239,0.12220086,0.0800847,0.11743086,0.06852462,0.103590846,7.333462715147999,5.0775117874128,-73.55470275879
887,647876,159.674625,-58.74405277778,83.0,0.9600000000001201,0.010347145,0.001056607812643,0.001931483042426,0.001025065896101,0.001669317833148,0.001025065896101,0.001669317833148,7.3474817276016,5.0174660682684,-75.06244659424,0.923989,0.039133556,0.057492673,0.036999434,0.052599132,0.037733454,0.05463356,0.038572572,0.057755344,7.348013877870001,5.1424107551568,-72.48710632324,7.589311,0.039436724,0.059978724,0.039709844,0.05643221,0.031153046,0.050148662,0.036212932,0.05008851,7.2775645256052,5.1404967308052,-73.5479888916,1.4857343,0.067125246,0.095689304,0.08875803,0.11699458,0.06455362,0.097573295,0.06950345,0.10151594,7.327021598816399,5.1446447372448,-72.47509765625,19.23429,0.08513077,0.1264307,0.09224778,0.12167428,0.07100681,0.10546487,0.07146358,0.10486535,7.317980766295199,5.083065986634,-74.66297149658
888,G279.4100-01.6681,147.358625,-55.99241666667,81.0,0.9799999999999199,0.016845342,0.0006217850022949,0.0007260288111866,0.0005599251599051,0.0006853595259599,0.0007683984586038,0.001112980768085,7.0357108116132006,4.9696254730224,-72.44464111328,0.6920199,0.037583087,0.05467361,0.039392363,0.056979407,0.036417406,0.053707704,0.031780276,0.04412655,7.2913990020768,5.106609344484,-73.44434356689,23.60531,0.036120735,0.054746397,0.03461798,0.051018804,0.033945497,0.049064025,0.03157624,0.046257466,7.2469735145567995,5.050030231476,-73.47968292236,0.9702526,0.0808928,0.11511685,0.07759004,0.10790731,0.07576903,0.12074514,0.06835673,0.10329936,7.3258938789372,5.075623035432001,-72.65039825439,28.726206,0.07405607,0.10865315,0.07303591,0.110334836,0.06969814,0.11030188,0.06807387,0.101784535,7.2481575012192,5.043239593506,-73.35837554932
889,G281.9780-01.3712,151.3824166666,-57.33061111111,83.0,0.96999999999984,0.05413208,0.0005272988928482,0.0006402030121535,0.0004475351015572,0.0005717251333408,0.0008417249191552,0.001245936262421,7.3326416015628,5.0451488494884,-73.18727111816,2.2754748,0.037382066,0.05106109,0.0422461,0.060037095,0.0344512,0.052454453,0.035430547,0.053402085,7.3044385910028,5.0839033126824,-73.31784820557,20.58197,0.043248508,0.0644743,0.029621294,0.047918957,0.03457115,0.04980681,0.032857563,0.048936516,7.1713790893548,5.111988544465199,-72.82131958008,2.9175682,0.06926223,0.104674414,0.0670389,0.09753458,0.060437195,0.097808115,0.0792138,0.112144835,7.261672496796001,5.135613441465599,-73.52563476562,23.870962,0.08276396,0.1211164,0.08131717,0.114954926,0.07068821,0.10455655,0.075301036,0.111607976,7.109978199004799,5.1246509551992006,-74.06884002686
890,G283.9146-01.0485,154.7081666666,-58.16980555556,83.0,0.96999999999984,0.06888464,0.003536064876243,0.008700280450284,0.003374068532139,0.00490487087518,0.003374068532139,0.00490487087518,7.403683185576001,5.0429587364207995,-73.98240661621,2.8235457,0.04391224,0.07432065,0.04154791,0.060256597,0.038988825,0.056454808,0.036380354,0.053787675,7.349258422850401,5.1459126472476004,-73.43067932129,15.111791,0.042839576,0.061285637,0.03436607,0.052586373,0.03262448,0.046755675,0.04195216,0.061081793,7.2403078079232,5.1557016372696,-73.81795501709,3.4669638,0.0811036,0.11544474,0.08625072,0.12572753,0.07192382,0.10942964,0.07052376,0.10839033,7.347392082216,5.142665863036799,-73.1083984375,16.759731,0.074268095,0.11489368,0.073247164,0.11310713,0.08048401,0.11663478,0.06906414,0.10310004,7.2490139007552,5.1454305648792005,-73.69921112061
891,724566,209.8794166667,-61.81039722225,75.0,1.10000000000016,0.2857608,0.002947883680463,0.003443781053647,0.002565300557762,0.003148874267936,0.003350285347551,0.005300535354763,7.485434055327599,6.0472531318680005,-89.57857513428,6.515201,0.070070274,0.08750645,0.043207873,0.06535878,0.048478276,0.06722732,0.04013246,0.0569021,7.5075707435616,6.1728906631464,-87.69700622559,8.716617,0.046478458,0.07140338,0.043559656,0.064741045,0.055021115,0.073566906,0.049436502,0.069759786,7.5362620353695995,6.061425685884,-87.13848114014,6.9836345,0.08343624,0.120650284,0.095288105,0.13825364,0.09061655,0.12559135,0.08737629,0.13328849,7.5406360626216005,6.142595767974,-88.87706756592,11.0822525,0.10594733,0.15663368,0.095659055,0.13880348,0.092153765,0.12985988,0.078461014,0.11446495,7.5088496208204,6.0246453285216,-86.36785125732
892,726096,210.4086666667,-61.58600000003,75.0,1.10000000000016,0.016616944,0.001045903307386,0.001198410405777,0.000958549673669,0.001112255384214,0.00114846136421,0.001546668470837,7.4324550628656,5.9891324043275995,87.07911682129,0.33126017,0.041390724,0.06427249,0.0453232,0.071537286,0.042843662,0.06387115,0.039561965,0.059563357,7.5385513305647995,6.0845580101016,-85.45012664795,4.2806277,0.055279516,0.0791938,0.048497044,0.06773254,0.042091116,0.057591733,0.081325606,0.095644385,7.5115861892712,6.0545549392704,-85.56352996826,0.7702124,0.07973069,0.117018744,0.074681036,0.1168803,0.093239956,0.13065019,0.090130076,0.13860255,7.5462021827712,6.0764765739444,-85.673828125,4.573549,0.083064415,0.13553253,0.1162569,0.16258419,0.076224774,0.11734079,0.08686267,0.12268414,7.5828127861008,5.942741394042,-88.4429473877
893,726482,210.3966250001,-61.36816111114,75.0,1.10000000000016,0.0033609776,0.000638703990262,0.0008085124427453,0.0006275774212554,0.0007987233111635,0.0007780650630593,0.001192545401864,7.4575772285472,5.9240770339968,85.92832183838,0.3600413,0.049379196,0.07120813,0.044642072,0.06471761,0.045094408,0.065542236,0.044690683,0.06794294,7.549045562743199,6.0917663574216,-85.70700073242,4.947813,0.058119558,0.08268393,0.04693092,0.0705295,0.04240435,0.059054345,0.039009772,0.053949103,7.558646678924399,6.0065784454356,-85.74962615967,0.64935285,0.08377048,0.12528136,0.08344011,0.12152432,0.09397119,0.13086283,0.07615713,0.111588426,7.573574066162401,6.0803008079544,-85.82844543457,6.142391,0.10008867,0.14745826,0.07980015,0.12217308,0.10238174,0.1398654,0.09291204,0.13136698,7.4988956451419995,6.0143046379092,-85.79498291016
894,727263,210.5453333334,-61.05578888892,75.0,1.10000000000016,0.0509569,0.00103300914634,0.001236001146026,0.0009723202092573,0.001194818527438,0.001137105515227,0.001528020831756,7.4795203208916,5.8523154258744,85.8274307251,1.5536133,0.038007945,0.05785874,0.047418017,0.067234926,0.045857254,0.06957272,0.044090092,0.06741536,7.5273590087892,6.090015411378,-84.9048614502,8.401775,0.05300755,0.078985386,0.041861176,0.062978424,0.039442997,0.058354143,0.036862765,0.056208238,7.5498394966128,5.9820251464836,-86.19995117188,2.4399626,0.07963469,0.122126535,0.08025978,0.11898206,0.08772612,0.1291298,0.08177599,0.12351334,7.5715565681448,6.058009624482,-85.78781890869,17.910961,0.09021427,0.13321988,0.09940033,0.147723,0.090196505,0.14187701,0.082379825,0.12283788,7.5035395622268,5.9645638465884,-87.80512237549
895,727600,210.8625416667,-61.3002416667,71.0,1.1999999999998798,0.05145182,0.001179990475066,0.001366481184959,0.001000368851237,0.001248566899449,0.001505006453954,0.002301540924236,7.516674041749201,5.9081544876095995,87.53931427002,1.6426702,0.03965271,0.059937555,0.045497734,0.06811691,0.050883736,0.07326007,0.04563211,0.06230826,7.574748516082799,6.1324787139876,-87.92224884033,10.956142,0.04958332,0.07569896,0.046844177,0.06691222,0.039185375,0.06020276,0.062015772,0.084778726,7.5682716369624,6.0180263519292,89.58060455322,1.820936,0.08507229,0.12911318,0.082817934,0.12882516,0.09157804,0.12660785,0.0973766,0.13632002,7.57893562317,6.103931427003601,89.99697113037,13.87265,0.0855473,0.12978731,0.08620759,0.118527085,0.097049445,0.144698,0.09443536,0.12757294,7.5386586189276,6.0218157768264,89.57501983643
896,727702,210.8954583334,-61.30590000003,71.0,1.1999999999998798,0.12030558,0.001444696565159,0.001908674952574,0.001297024311498,0.001747929141857,0.001746701425873,0.002788543934003,7.533746719362001,5.9421048164352,88.16596221924,3.9230418,0.04512892,0.06633298,0.04843331,0.0643918,0.046111546,0.071992666,0.04066421,0.06166183,7.636341094970401,6.0854482650744,-87.9222946167,38.166714,0.047335297,0.06770528,0.046067618,0.06450718,0.037471525,0.054116152,0.0700549,0.0876323,7.5472688674944,6.0301289558412,-89.9161529541,4.3005877,0.09353788,0.1387821,0.08237652,0.12439475,0.08311693,0.12540664,0.09424485,0.12826635,7.6121106147756,6.0749025344856005,-87.95712280273,31.467009,0.11482235,0.15893011,0.09375287,0.13109247,0.08925757,0.13438803,0.09493296,0.13016164,7.5420827865612,6.030726909638401,-88.59345245361
897,727758,210.8814583334,-61.24984444448,71.0,1.1999999999998798,0.087943286,0.001476569101214,0.001832792535424,0.001263895537704,0.00167373730801,0.001618536305614,0.00254595070146,7.5172657966596,5.9537115097056,89.78256225586,2.6380677,0.046662543,0.06420632,0.04571991,0.061668668,0.044962768,0.0682082,0.045483295,0.06394513,7.628567695617599,6.1154866218564,-87.62029266357,15.083392,0.05046105,0.07304036,0.05156334,0.073129855,0.0443598,0.06363668,0.040613975,0.06102103,7.5780458450316,5.9782433509836,-89.56809234619,3.0619068,0.08140627,0.11855209,0.08767703,0.12945896,0.101621695,0.15650547,0.095550165,0.13325745,7.611740112304799,6.0960788726796,-87.45463562012,16.627106,0.09369507,0.13793555,0.088686325,0.13052022,0.07770723,0.12576662,0.09920563,0.1387658,7.5568442344668005,5.9851818084707995,-89.81201171875
898,727769,210.8948750001,-61.26318888892,71.0,1.1999999999998798,0.063401856,0.002297021914274,0.002712476067245,0.001735156169161,0.0023369921837,0.00173596246168,0.002646413166076,7.552037239074,5.9146270751952,-89.67875671387,1.6338195,0.034966275,0.05440061,0.046774082,0.0649953,0.05483254,0.073895745,0.046855785,0.07588962,7.5963277816776,6.1023039817824,-87.90803527832,11.574444,0.061361454,0.09062162,0.03798208,0.060079534,0.04259255,0.060817435,0.06396642,0.08610185,7.524354934691999,6.027312278746799,-87.98288726807,1.7579286,0.08656828,0.12519723,0.099169776,0.1335042,0.0762244,0.12001047,0.08871401,0.12637469,7.588459014893999,6.072136878967201,-87.79848480225,13.92814,0.08925159,0.13086268,0.08744085,0.13026059,0.09441119,0.14051339,0.08698522,0.12868741,7.5387396812436,5.998034000397601,-88.81310272217
899,727831,210.9115833334,-61.24300555559,71.0,1.1999999999998798,0.0141084045,0.001372419996187,0.001706142094918,0.001259100623429,0.001613166998141,0.001584113342687,0.002193637192249,7.5221443176264,5.9636912345892,89.44573974609,1.1048845,0.05781214,0.07482929,0.046243273,0.074077345,0.046230312,0.06558109,0.044353023,0.06325384,7.5454564094532,6.1223807334888,-88.50383758545,23.03719,0.043845307,0.07076341,0.051394634,0.0718715,0.044276386,0.062403824,0.04104484,0.059693374,7.4806022644056,6.0332093238816,-88.18711853027,1.3966359,0.086937815,0.13229594,0.09859593,0.13932315,0.069114745,0.10840431,0.08938082,0.13234344,7.5505738258368,6.1332654953016,-88.83664703369,27.660397,0.09494584,0.14872374,0.08831431,0.12487368,0.08878693,0.12961628,0.08036653,0.11966878,7.482496261597199,6.0153951644892,89.97930908203
900,727996,211.0334166667,-61.33288611114,71.0,1.1999999999998798,0.015154657,0.0006733649061061,0.0008018109365366,0.0006222885567695,0.0007485322421417,0.0009864261373878,0.001563310623169,7.537810802461199,5.9614529609664,89.93550109863,0.9135709,0.040749278,0.061333112,0.0473425,0.06268796,0.0437102,0.061746582,0.044125378,0.060990594,7.596434116364399,6.0766658782956,-87.31273651123,14.568298,0.050765827,0.07560598,0.038466625,0.06028853,0.035377074,0.05556968,0.038553216,0.055899393,7.510670661927601,6.0376386642444,-87.85940551758,1.306514,0.07903743,0.117802694,0.09713761,0.15254939,0.08204783,0.12307321,0.073330164,0.11466084,7.5410509109508,6.1182856559736,-88.89058685303,14.982206,0.079670504,0.11738827,0.09406533,0.13740434,0.085256904,0.12947756,0.085410535,0.12895049,7.4236903190604,6.0331258773792005,-88.78449249268
901,728411,211.4424583334,-61.69292500003,71.0,1.1999999999998798,0.016980419,0.0009987351950258,0.001225943793543,0.0009044851176441,0.001122413552366,0.001110818935558,0.001657264074311,7.4823002815248,5.958026885988,87.87091827393,0.6383219,0.046801046,0.06651757,0.048330348,0.06804245,0.05107137,0.071782835,0.04181337,0.06443295,7.61295890808,6.098762512206,-87.28022766113,18.68668,0.051643565,0.07818513,0.043475375,0.063329,0.036328718,0.052199285,0.04294982,0.0641221,7.5451836585996,6.0081653594988,-88.9340057373,0.8883188,0.07856713,0.11606108,0.08824965,0.123470165,0.08914178,0.13690847,0.071879424,0.12536995,7.601526737211601,6.0956416130076,-88.06123352051,21.03006,0.09566361,0.13779363,0.08559303,0.13881752,0.09456587,0.14148176,0.0775069,0.124836415,7.4651226997392,6.0333776474004,-89.38053894043
