,Source,OBSRA,OBSDEC,TM2_contNAXIS,TM2_contCDELT,TM2_contPEAK,TM2_contAGMADRES,TM2_contAGSTDRES,TM2_contAGMADREM,TM2_contAGSTDREM,TM2_contAGMADIMM,TM2_contAGSTDIMM,TM2_contBMAJ,TM2_contBMIN,TM2_contBPA,TM2_spw0PEAK,TM2_spw0AGMADRESch0200,TM2_spw0AGSTDRESch0200,TM2_spw0AGMADRESch1000,TM2_spw0AGSTDRESch1000,TM2_spw0AGMADRESch2000,TM2_spw0AGSTDRESch2000,TM2_spw0AGMADRESch2800,TM2_spw0AGSTDRESch2800,TM2_spw0BMAJ,TM2_spw0BMIN,TM2_spw0BPA,TM2_spw1PEAK,TM2_spw1AGMADRESch0200,TM2_spw1AGSTDRESch0200,TM2_spw1AGMADRESch1000,TM2_spw1AGSTDRESch1000,TM2_spw1AGMADRESch2000,TM2_spw1AGSTDRESch2000,TM2_spw1AGMADRESch2800,TM2_spw1AGSTDRESch2800,TM2_spw1BMAJ,TM2_spw1BMIN,TM2_spw1BPA,TM2_spw2PEAK,TM2_spw2AGMADRESch0200,TM2_spw2AGSTDRESch0200,TM2_spw2AGMADRESch1000,TM2_spw2AGSTDRESch1000,TM2_spw2AGMADRESch2000,TM2_spw2AGSTDRESch2000,TM2_spw2AGMADRESch2800,TM2_spw2AGSTDRESch2800,TM2_spw2BMAJ,TM2_spw2BMIN,TM2_spw2BPA,TM2_spw3PEAK,TM2_spw3AGMADRESch0200,TM2_spw3AGSTDRESch0200,TM2_spw3AGMADRESch1000,TM2_spw3AGSTDRESch1000,TM2_spw3AGMADRESch2000,TM2_spw3AGSTDRESch2000,TM2_spw3AGMADRESch2800,TM2_spw3AGSTDRESch2800,TM2_spw3BMAJ,TM2_spw3BMIN,TM2_spw3BPA
74,102131,278.0514166666,-8.658002777778,187.0,0.209999999999988,0.0014178059,9.73452697508e-05,0.0001262736477656,9.460465662414e-05,0.0001240562996827,0.0001205731168739,0.0001746476482367,1.4727371931075601,1.071750640869,-88.59427642822,0.05533259,0.006423011,0.009590427,0.0068089026,0.010056856,0.0066698897,0.010059871,0.006892564,0.009969587,1.5434404611588,1.13109946250904,-88.52211761475,0.45638794,0.0077120955,0.01153093,0.006101601,0.008903521,0.0063545224,0.009559393,0.006376085,0.009441806,1.53455853462228,1.12637829780576,-88.85050201416,0.11819891,0.012840519,0.019649055,0.012911452,0.019691363,0.014218972,0.02101132,0.012973275,0.019602392,1.54868471622468,1.13037812709804,-88.93769073486,0.9089155,0.015265883,0.022475211,0.015129805,0.022396732,0.014255491,0.020606078,0.012672661,0.01819225,1.5479557514189999,1.1243689060211999,-88.70761108398
75,102460,278.68825,-8.930427777778,187.0,0.209999999999988,0.0048968983,0.0001232684444403,0.0001578433584655,0.0001161162581411,0.0001525682746433,0.0001585485879332,0.0002315521705896,1.47748839855192,1.06908369064344,-88.89666748047,0.26083282,0.005968741,0.008798801,0.0068266606,0.009977218,0.007094367,0.010442735,0.0069171004,0.010121652,1.5361338853836,1.13197648525236,-89.23913574219,0.8315447,0.0074645327,0.011206937,0.00655182,0.009553346,0.0059873257,0.00866503,0.007315035,0.010580336,1.5363224744796,1.1226350069046,-89.23108673096,0.3336755,0.013309586,0.019786669,0.013083484,0.019151162,0.013547788,0.019982224,0.013728459,0.01940898,1.54702365398424,1.13201141357412,-88.99975585938,1.0721717,0.014902591,0.02190849,0.015425484,0.022392223,0.013640274,0.020273395,0.013832498,0.020090817,1.54546558856964,1.1191173791886,-88.78011322021
76,103319,278.40275,-8.6106,187.0,0.209999999999988,0.00086071086,9.750069875736e-05,0.0001252967631444,9.486784983892e-05,0.0001231310598087,0.0001169300303445,0.0001741595042404,1.4674834012986,1.07279074192032,-88.50608062744,0.057987127,0.00678349,0.010096202,0.006727658,0.009819643,0.0066107865,0.009926589,0.0064952206,0.00990287,1.5395543575286401,1.1301659345628,-88.77506256104,0.3780708,0.0082210805,0.012008842,0.0064075603,0.009273892,0.006274919,0.009038668,0.006118633,0.009105294,1.53121268749248,1.12426292896272,-88.57816314697,0.11170384,0.013084324,0.019671377,0.013438733,0.020134598,0.013552504,0.020178538,0.012595906,0.018980311,1.54490470886232,1.12793457508092,-88.68032836914,0.36273232,0.015253016,0.022694819,0.015084817,0.022632467,0.01360998,0.020451086,0.012890693,0.019177334,1.54588556289672,1.12026524543748,-88.18758392334
77,103421,278.349625,-8.558866666667,187.0,0.209999999999988,0.08278472,0.0001693173253443,0.0002194828266511,0.0001534795883344,0.0002049124595942,0.0002286361268489,0.0003350670449436,1.4832532405854,1.0788701772690001,89.97660827637,1.2678422,0.0065250453,0.009386165,0.0067171957,0.010184665,0.006648388,0.009961954,0.0068810848,0.010120582,1.5575059652328,1.14023077487928,89.16649627686,1.3774705,0.007682767,0.011227836,0.006700854,0.0095809605,0.006208669,0.009058894,0.0063700527,0.0091136955,1.55135142803196,1.13544929027556,89.19073486328,1.445342,0.012963152,0.019483306,0.013620152,0.02014703,0.013271248,0.01940928,0.01294298,0.018745571,1.56293594837172,1.14316213130964,88.76525115967,1.7420149,0.016112879,0.023349872,0.014406522,0.021175629,0.01469482,0.021472419,0.013484062,0.020138964,1.5598818063734399,1.13164901733384,-89.61017608643
78,105702,278.3982083333,-8.068988888889,187.0,0.209999999999988,0.0013786356,9.200628846884e-05,0.0001166188085335,8.855277701514e-05,0.00011378221825,0.0001236514654011,0.0001769975788193,1.4600009918213999,1.0724370479582401,-87.92320251465,0.07144882,0.006986341,0.010072677,0.006929807,0.010240088,0.0070936163,0.010650153,0.0064016357,0.009589067,1.53054249286644,1.13880014419572,-88.27481079102,0.23301928,0.0077554416,0.011656861,0.0065599894,0.0097938925,0.006154779,0.009135598,0.0060277088,0.008750419,1.5286931991576,1.12500381469716,-88.02080535889,0.11246299,0.014154849,0.02068003,0.013103635,0.019505681,0.01301691,0.01916268,0.012576145,0.019056529,1.53065896034256,1.137273669243,-88.50758361816,0.38840955,0.015376041,0.023088852,0.015569106,0.023067685,0.013659537,0.020652337,0.012909791,0.018801076,1.54289865493764,1.12551796436292,-87.47753143311
79,106164,278.2194166666,-7.860133333334,187.0,0.209999999999988,0.0017901323,0.0001010960331769,0.0001300325384364,9.837340621743e-05,0.0001274691167055,0.0001276351686101,0.0001843471691245,1.4579635858534798,1.0738445520402,-88.30265808105,0.055646393,0.006411059,0.009634416,0.006953807,0.010211851,0.0065193335,0.009874763,0.0067288717,0.010214585,1.5323026180266,1.1369183063508002,-88.38388061523,0.46356708,0.007859639,0.011504552,0.006788024,0.00986983,0.006239155,0.00897485,0.006140237,0.008947948,1.527550816536,1.12408244609832,-88.30880737305,0.111249976,0.013270674,0.01993011,0.0128236255,0.019550703,0.01272002,0.018555226,0.013683735,0.019783415,1.53299677371984,1.13498330116284,-87.84662628174,0.72857684,0.01532155,0.022781314,0.014446968,0.021674857,0.0137940915,0.021105029,0.013167521,0.019700242,1.5451105833054,1.12591481208804,-87.719871521
80,106756,278.6025833333,-7.914747222223,187.0,0.209999999999988,0.021266274,0.0002166733756894,0.0002773772284854,0.0001894162705867,0.0002565564354882,0.0003301410470158,0.0005283983773552,1.44751811027544,1.06821823120128,-87.98487854004,0.3121886,0.00709896,0.010280956,0.0073490264,0.010947888,0.0073757684,0.0108459955,0.007894588,0.011546404,1.5215233564375201,1.1270731687545599,-88.85940551758,1.8860452,0.008215887,0.012102461,0.0070907837,0.010298204,0.006442872,0.009230594,0.0066292626,0.009888999,1.51898574829104,1.11958563327804,-88.35555267334,0.40820348,0.013668811,0.019846534,0.014717518,0.021006756,0.013097101,0.01998434,0.013933214,0.020199154,1.5238755941389202,1.13239395618444,-88.22734832764,2.781634,0.015838578,0.023384733,0.014742886,0.021814615,0.014444406,0.021891896,0.013788898,0.021130348,1.5428032875061202,1.1168206930159201,-88.00768280029
81,106819,278.8419583333,-8.022819444445,187.0,0.209999999999988,0.087833874,0.0002172808744945,0.0002824521507137,0.0002025859430432,0.0002688894455787,0.0002909043687396,0.00041486939881,1.47445368766776,1.0824253559110801,-89.93871307373,1.0239074,0.0067962273,0.009654354,0.0065044765,0.00985,0.006745642,0.009899613,0.006454717,0.009649125,1.5452885627748,1.1478143930436,89.34342193604,1.1699606,0.00802399,0.011920724,0.0067816135,0.010106152,0.0061030183,0.00880933,0.0063236537,0.009041082,1.538667201996,1.13252615928648,89.61183929443,1.0924668,0.012615507,0.018647984,0.012477439,0.018531336,0.013342702,0.020078266,0.012672442,0.019074857,1.55157744884508,1.14928305149088,88.54653930664,0.83314157,0.01536079,0.022871895,0.0147109125,0.021123819,0.014045644,0.020975692,0.01331857,0.01967438,1.5603847503663602,1.1324717998506,-89.92628479004
82,81483,276.2724166667,-13.30946111111,187.0,0.209999999999988,0.023066092,0.0002157970156986,0.000276337726973,0.0002005525602726,0.0002638222067617,0.0002696371520869,0.0004042126820423,1.596907377243,1.11813366413124,89.4094619751,0.6015771,0.007787936,0.011110911,0.008851711,0.012989708,0.007939245,0.01190621,0.008730393,0.01294059,1.70228385925308,1.1695550680159201,87.35503387451,1.4301462,0.010164072,0.014794961,0.008500193,0.012511213,0.007864205,0.01123015,0.008250549,0.01172781,1.6637048721313201,1.15013170242324,-89.0318145752,0.63399833,0.016721943,0.024463134,0.016614927,0.02385031,0.016177256,0.023837885,0.016127095,0.024385627,1.6461763381958399,1.17365324497236,87.90468597412,1.589146,0.018808112,0.028042478,0.018860066,0.027167507,0.017404944,0.025782345,0.016470797,0.024513407,1.62796032428724,1.1525714397432,89.1350479126
83,81635,276.253875,-13.25886944444,187.0,0.209999999999988,0.05355753,0.0002026912843576,0.0002587733033579,0.0001849681138992,0.0002438305818941,0.0002610076335259,0.0003838291740976,1.51857399940488,1.081006169319,-86.37160491943,0.5454806,0.006133785,0.009106232,0.006821704,0.009669563,0.0069172694,0.01035048,0.007146985,0.0104478635,1.5991311073302,1.15401029586804,-85.96457672119,2.571188,0.0077698855,0.011715582,0.00652956,0.009680325,0.0066707386,0.009755678,0.006459055,0.009468977,1.5732649564743602,1.13468813896176,-86.35053253174,0.6725279,0.013760701,0.020094302,0.013183655,0.019663068,0.012703357,0.019130656,0.013275074,0.019383479,1.60159432888044,1.15028572082508,-86.92082977295,2.8839488,0.015776727,0.023882147,0.014756197,0.022156045,0.013450166,0.020779965,0.013823149,0.020516997,1.6026952266694798,1.13415431976324,-87.46594238281
84,81793,276.280625,-13.24154444444,187.0,0.209999999999988,0.014819647,0.0001921240182128,0.0002447921433486,0.0001792013645172,0.0002335970930289,0.0002563640009612,0.0003767127054743,1.4522814750672,1.06515753269184,-85.51541900635,0.1690054,0.006644403,0.0094217975,0.006798945,0.009888466,0.0064214193,0.00961712,0.0068105115,0.009835276,1.51700532436368,1.1155269145964402,-86.7020111084,0.40867877,0.0074823885,0.010667508,0.0063584247,0.009133695,0.0060106115,0.00870626,0.0061455965,0.009102197,1.4999105930328,1.10042858123784,-85.58088684082,0.22555247,0.012617358,0.018757211,0.012278874,0.018371055,0.0126426965,0.019139908,0.012497242,0.018940628,1.51108658313768,1.11354839801784,-86.34281921387,0.5285553,0.015929228,0.0230846,0.014701658,0.02166204,0.014454965,0.02107131,0.013858317,0.020478802,1.51477468013772,1.10167360305804,-84.81529998779
85,82207,276.2758333333,-13.14811111111,187.0,0.209999999999988,0.0070784353,0.0001483766536694,0.0001919193164213,0.000134577305289,0.0001805329957278,0.0002211338141933,0.000312984775519,1.4523141384126002,1.06285190582268,-85.73770141602,0.2154069,0.006382659,0.0090592345,0.0067086667,0.009820369,0.0066115162,0.009649898,0.0065619485,0.009715177,1.5159507989882401,1.1190023422239601,-86.07766723633,0.52285254,0.007242749,0.01070244,0.0063692555,0.009435666,0.0062030707,0.008792016,0.006073037,0.008937527,1.50154137611388,1.10066759586324,-86.02791595459,0.3022248,0.013217309,0.019494899,0.012854425,0.018660003,0.013126237,0.019563645,0.013073648,0.019539738,1.51295411586744,1.11691558361052,-85.88603973389,0.980528,0.014894276,0.022191877,0.014593036,0.021353783,0.014623213,0.021416415,0.013151869,0.019718414,1.5173128843308,1.09941661357884,-85.08010101318
86,82240,276.2729166667,-13.13940833333,187.0,0.209999999999988,0.043815132,0.000189262747881,0.0002401400706731,0.0001724264584482,0.0002251484402223,0.00027194339782,0.0003854690876324,1.67602276802052,1.1551816463472,-80.42172241211,0.67855644,0.007030708,0.010324603,0.007194245,0.010701438,0.007383558,0.010955839,0.007008882,0.0104417065,1.7514425516129999,1.20077884197252,-80.52252197266,1.1524864,0.008268496,0.012353359,0.007072248,0.010573117,0.0065629915,0.009489388,0.006966854,0.010009919,1.74113893508904,1.20720088481904,-78.22264862061,0.718371,0.01398992,0.019901296,0.014351935,0.021284003,0.015428409,0.021839686,0.014265629,0.021292107,1.7602869272230801,1.20682978630056,-82.46502685547,1.3141418,0.016627084,0.024774825,0.016381877,0.024087187,0.014762392,0.021600237,0.014792451,0.022047952,1.7584805488586401,1.2180997133254798,-80.8317565918
87,82445,276.4225416667,-13.17042222222,187.0,0.209999999999988,0.00930307,0.0001702932204353,0.0002184265467804,0.0001524569233879,0.0002036914956989,0.0002584095927887,0.0004037340113427,1.4523063898086,1.0617686510086801,-85.73303985596,0.28446627,0.006329775,0.008915659,0.0063859913,0.009500757,0.0069872024,0.01016323,0.0069204043,0.010052958,1.5149086713792002,1.11709082126628,-86.50929260254,1.6683477,0.0073792073,0.011047371,0.0061528347,0.008911866,0.0057488433,0.008234188,0.00605914,0.0088567175,1.5034519433973599,1.10322940349592,-85.50547027588,0.34404257,0.012746158,0.018518312,0.013287512,0.01953845,0.012692591,0.01887903,0.013192967,0.019643176,1.51070308685316,1.11608767509444,-85.9296875,2.033618,0.015144748,0.022397256,0.014207274,0.020629222,0.013886748,0.020458978,0.013091904,0.019659894,1.5158702135084399,1.1010859012602001,-84.84571838379
88,82529,276.7444583333,-13.317925,187.0,0.209999999999988,0.0022241215,8.557448018109e-05,0.000109615852125,8.006775897229e-05,0.0001043385564117,0.0001131149110734,0.0001668649929343,1.45144212245928,1.0600301027296801,-85.47451019287,0.057041653,0.0061121685,0.00904408,0.0061571184,0.00934503,0.006381743,0.0092112515,0.006600404,0.009719947,1.5150207281112,1.1197637319564,-86.4751739502,0.97986233,0.0073439963,0.01120612,0.006347236,0.009536998,0.006075793,0.008865576,0.0057859677,0.008381612,1.4958020448684,1.1066281795501198,-85.73281860352,0.11252472,0.013259337,0.019478288,0.012813165,0.01922872,0.01266484,0.01922267,0.013230319,0.019322354,1.51121795177448,1.1177628040313998,-85.98174285889,1.2029659,0.014961214,0.022606373,0.014886257,0.02192125,0.014493306,0.021591345,0.01321355,0.019307474,1.51454329490664,1.10385346412664,-84.88465881348
89,82665,276.3405416667,-13.07424166667,187.0,0.209999999999988,0.0020469755,9.666802361608e-05,0.0001251100475201,9.156069427263e-05,0.0001211407434312,0.0001245313760592,0.000181187861017,1.44862842559824,1.0577834844587999,-84.76233673096,0.17499547,0.0061556767,0.009335224,0.0063731647,0.009529304,0.0067992737,0.010022753,0.0066129626,0.009832216,1.51983952522272,1.11715066432944,-85.78345489502,0.24424191,0.007926635,0.011662666,0.0062026586,0.009400578,0.0058840155,0.0086548515,0.0057369783,0.008325497,1.5035816431044,1.10762190818784,-85.37931060791,0.109227784,0.012872045,0.019091228,0.011559955,0.01761058,0.0124455765,0.018942157,0.012795476,0.018740322,1.5100175142288,1.11744058132188,-85.9128036499,0.47665465,0.01491257,0.02224017,0.013792852,0.02058393,0.0132951,0.019988047,0.013041129,0.019246703,1.51358318328852,1.1039137840270798,-85.00969696045
90,83968,276.2940833333,-12.70691388889,187.0,0.209999999999988,0.025255924,0.0001920801296365,0.0002388565189904,0.0001763476757333,0.0002252880221931,0.0002710188564379,0.0003832695365418,1.4549077749250798,1.0609796047212,-85.24404907227,0.37842008,0.00638663,0.009240795,0.006655901,0.009709913,0.0066649118,0.009671773,0.006293879,0.0095284665,1.5220832824706398,1.1136013269426,-86.17260742188,1.8997537,0.007569544,0.011153024,0.0064077205,0.009626909,0.0056252345,0.008386307,0.0058719325,0.008479312,1.50465154647816,1.11073827743532,-85.88556671143,0.43918562,0.012987984,0.019452332,0.012520015,0.01924548,0.012498327,0.018619783,0.012587496,0.018596156,1.5144872665406401,1.1137444972991999,-85.98921966553,2.3536103,0.015241206,0.022342665,0.014292867,0.021409474,0.013843667,0.02064153,0.012545312,0.01860847,1.51784634590136,1.10327601432816,-84.93376922607
91,84174,276.6042083333,-12.82143055556,187.0,0.209999999999988,0.0009997082,7.434473809553e-05,9.288102592109e-05,7.03192781657e-05,8.924899157137e-05,0.0001031156716635,0.0001498937635915,1.45011186599724,1.05805993080132,-84.93502044678,0.05797462,0.0063491743,0.009175272,0.006377472,0.009301141,0.006545208,0.009718672,0.0063890074,0.009556586,1.5226817131044,1.11673700809488,-86.08697509766,0.53512764,0.0074390653,0.0111028915,0.0062164506,0.009165644,0.005987418,0.00889044,0.0056571267,0.0083742775,1.50442993640916,1.1081955432891601,-85.48336791992,0.10743894,0.012313279,0.018853225,0.012467509,0.018013217,0.0126537215,0.018902514,0.012669171,0.018600738,1.5120362043381599,1.1173501014710399,-85.54584503174,0.87313485,0.014520395,0.021510944,0.013846605,0.020724965,0.012644532,0.01939001,0.012321443,0.018780373,1.51499819755548,1.10329508781432,-84.99285888672
92,84223,276.8901666667,-12.95335,187.0,0.209999999999988,0.00066753244,9.353887435282e-05,0.0001223216095241,9.202829096466e-05,0.0001209912807099,0.0001113346079364,0.0001680049026618,1.4502074718474,1.05966794490804,-85.01931762695,0.05610635,0.006041201,0.009221083,0.006714998,0.009896829,0.006547936,0.0096131135,0.006232956,0.00954798,1.5179930925368401,1.11766219139088,-86.40165710449,0.2140335,0.007320785,0.010739041,0.006735934,0.009869244,0.0059939674,0.008562405,0.0061238566,0.008655694,1.5027285814286402,1.10812115669256,-85.28951263428,0.10008552,0.012558881,0.019032339,0.012565077,0.018522108,0.01291615,0.019064862,0.012358848,0.018225154,1.51508021354676,1.11576271057128,-85.89891052246,0.35444435,0.014445402,0.021839462,0.014303802,0.021103801,0.0136299655,0.020311758,0.012609509,0.018762907,1.51330840587612,1.10704934597004,-84.76448822021
93,84612,276.5629583333,-12.69344444444,187.0,0.209999999999988,0.008373725,0.0001023922377499,0.0001333230029559,9.63642160059e-05,0.0001277511328226,0.0001305279147346,0.0001901718933368,1.44804704189292,1.0595198869704001,-85.02886199951,0.15904483,0.006059323,0.008662035,0.006137727,0.009169204,0.0065710675,0.009943282,0.00636014,0.009375198,1.5211973190308399,1.11266112327588,-86.371925354,0.23084138,0.007510702,0.011219238,0.0064173955,0.009584763,0.0059263264,0.00892317,0.008862092,0.013667419,1.5036470890045202,1.10953116416916,-85.04834747314,0.19580495,0.013057331,0.019204726,0.012633371,0.018665543,0.011653734,0.01797532,0.012929211,0.01928676,1.51120364665968,1.113557457924,-85.86238861084,0.3062392,0.013959414,0.02095831,0.013747119,0.020714398,0.012712599,0.019022537,0.012690427,0.01916956,1.5191317796706,1.10258615016936,-84.61154174805
94,84809,276.7585833333,-12.74409722222,187.0,0.209999999999988,0.006323773,0.000107786989247,0.0001417311577825,9.995405707741e-05,0.0001333359832643,0.0001408905663993,0.0002094318479067,1.4492194652556,1.0591645240782002,-84.94980621338,0.15342093,0.0062600016,0.009493186,0.0064448225,0.009388168,0.0063421926,0.00934785,0.006273988,0.009433356,1.52363848686228,1.1133900880812,-86.41654205322,0.8437815,0.0073493966,0.011143196,0.006363872,0.009327823,0.0057977294,0.008600897,0.007818265,0.010378966,1.50668144226072,1.11068212986,-85.07420349121,0.17983553,0.012131315,0.018000474,0.011726814,0.017436868,0.012702893,0.018579159,0.012287387,0.017780155,1.51348125934584,1.11371541023268,-85.51037597656,1.0236235,0.014761001,0.022006381,0.014405151,0.02095821,0.012474606,0.01820955,0.01241343,0.018236093,1.5174311399459999,1.1051832437514,-84.72104644775
95,85129,276.7821666667,-12.69298055556,187.0,0.209999999999988,0.037666164,0.0001607907179277,0.0002021109248744,0.0001429683470633,0.0001893310982268,0.0002116680989275,0.0003113237034995,1.5062898397446,1.07674467563628,-83.93016815186,0.7054416,0.0067761103,0.0094855,0.006511871,0.009681583,0.0062085846,0.00945149,0.006329179,0.00950705,1.60415434837332,1.13374757766708,-84.8081741333,1.00877,0.0075315605,0.01141677,0.005954791,0.008596755,0.005962333,0.008975729,0.008086447,0.010742945,1.57628953456884,1.12049794197072,-83.58031463623,0.7871746,0.012434767,0.017995704,0.012352553,0.0183637,0.012567466,0.018410208,0.012858412,0.018785238,1.59560120105748,1.13281273841868,-84.89126586914,1.0953232,0.014451515,0.021763127,0.013525069,0.02018299,0.013070178,0.01915113,0.013081873,0.019274063,1.5796647071838001,1.114691734314,-84.45215606689
96,85234,276.9283333333,-12.746925,187.0,0.209999999999988,0.008985553,0.0001237754768226,0.000157114569447,0.0001155134814326,0.0001504960964667,0.0001837177260313,0.0002561914443504,1.4474681615829599,1.0627362728118002,-85.34217071533,0.26082772,0.0062509314,0.008932681,0.006362544,0.009458284,0.0064249453,0.009307315,0.005993307,0.009019111,1.52485203742992,1.1150490045546,-85.68209838867,0.56716233,0.0071518132,0.010401855,0.006223306,0.009232575,0.0055987113,0.008084129,0.008049722,0.0104514565,1.50532770156876,1.10560166835768,-85.1895980835,0.32267737,0.012164788,0.017857697,0.012088682,0.017855085,0.012099119,0.017903887,0.012581009,0.01825292,1.5147355794908401,1.11754488945024,-85.93428039551,0.4197588,0.014404217,0.020516347,0.013666448,0.020763913,0.012815186,0.018871803,0.011951334,0.017767971,1.51621150970448,1.10111832618696,-84.63689422607
97,85399,276.59925,-12.55020277778,187.0,0.209999999999988,0.00092840835,9.150874393526e-05,0.0001167413283838,8.868954319041e-05,0.0001145101632574,0.0001108252836275,0.0001598583621671,1.4468678236008,1.06339526176464,-85.30961608887,0.049496345,0.006173124,0.008900785,0.0063449466,0.009323111,0.006602758,0.009534923,0.006015225,0.008827586,1.5250573158264,1.11877214908608,-85.48028564453,0.2743263,0.0074519934,0.010866753,0.0057620257,0.008425614,0.005591698,0.008374505,0.0054724524,0.008247145,1.50239706039432,1.1094914674760399,-84.90087890625,0.09207574,0.012039088,0.017912764,0.011704085,0.017365998,0.011672259,0.017609205,0.012416944,0.018083973,1.51458168029796,1.11873638629908,-85.93954467773,0.3378494,0.0144541655,0.021049205,0.013507427,0.019947922,0.013376345,0.019638449,0.011657472,0.01749082,1.51564502716056,1.10362052917476,-84.30783843994
98,85482,276.3445,-12.39949722222,187.0,0.209999999999988,0.0013206452,8.418498327956e-05,0.0001056480614352,7.953709427966e-05,0.0001022507494781,0.0001141733664554,0.0001652798964642,1.44803738594052,1.0603936910628,-85.20864868164,0.04881994,0.005763857,0.008638957,0.006276384,0.009407278,0.005661443,0.0085449405,0.005998158,0.0090546515,1.5210375785827202,1.11706507205964,-85.42833709717,0.27984598,0.006877012,0.01017203,0.0057696505,0.008516943,0.005864233,0.008723346,0.005469426,0.007995369,1.50332415103908,1.10969388484956,-84.89405822754,0.099235974,0.0118625555,0.017789073,0.011740051,0.017631894,0.012374277,0.017877154,0.011601655,0.017622681,1.51272237300876,1.1168236732482,-85.52052307129,0.39754415,0.014233309,0.02059166,0.0135311885,0.020503795,0.013521054,0.019735625,0.0116642825,0.017186623,1.51386833190924,1.10792946815496,-83.80750274658
99,85625,276.462375,-12.42923333333,187.0,0.209999999999988,0.006374385,0.0001246274914593,0.0001625551522011,0.0001160828542197,0.00015536826686,0.0001569063169882,0.0002284150250489,1.4494198560714,1.0627496242524002,-85.24366760254,0.45539343,0.0059876014,0.008414873,0.00630793,0.009308852,0.00598578,0.0088522555,0.006395122,0.009347356,1.5183976888656001,1.1180288791656,-85.21534729004,0.4516468,0.0073981066,0.010661654,0.005729063,0.008294782,0.00596654,0.008745547,0.0065517505,0.008904403,1.50418400764464,1.10985136032096,-84.91520690918,0.50057006,0.011740977,0.017525906,0.011819679,0.017504495,0.011689234,0.017703788,0.011999983,0.018419944,1.5108408927918,1.1183201074602,-85.58391571045,0.4935084,0.01469227,0.021345058,0.013593487,0.020176856,0.012868731,0.018640248,0.01249661,0.018291162,1.51412737369536,1.10821294784556,-83.89214324951
100,86213,276.7024583333,-12.43915,187.0,0.209999999999988,0.042958513,0.0002007772272918,0.0002591298543848,0.0001803388877306,0.0002395106566837,0.0002993066154886,0.0004333191609476,1.50784349441544,1.0786026716233201,-85.61661529541,0.55666095,0.0065157874,0.009047195,0.0060776505,0.009080092,0.0060010855,0.00894138,0.006136648,0.009154692,1.5782550573348,1.13527047634128,-86.17900085449,1.8723826,0.0071900934,0.010481543,0.0062060147,0.009188164,0.005408453,0.008058839,0.012790418,0.016544225,1.55129885673516,1.12889337539688,-85.33166503906,0.6373629,0.012752503,0.018503083,0.01179543,0.017697465,0.01175969,0.017213186,0.011719319,0.017522106,1.56747031211844,1.13445639610308,-86.49849700928,1.9482923,0.014031908,0.021023577,0.012881148,0.01865219,0.013256448,0.019429307,0.012062661,0.017691284,1.55961787700664,1.1245309114456798,-85.53065490723
101,88182,276.7689166667,-11.91233333333,187.0,0.209999999999988,0.008359679,0.0001025856399792,0.0001312565582339,9.941800090019e-05,0.0001286574988626,0.0001269702188438,0.0001862950157374,1.45149898529052,1.05987250804896,-85.02654266357,0.19323748,0.005803185,0.008301418,0.0060535655,0.008979962,0.005869381,0.008720282,0.0062564122,0.009130094,1.52831399440752,1.11691665649404,-85.27462005615,0.39203843,0.0068557407,0.010031405,0.0061223474,0.008833334,0.0055249687,0.008111449,0.0074537336,0.010550585,1.49988472461684,1.1139582395552399,-84.89270782471,0.22210118,0.010961189,0.016027853,0.011619998,0.01731441,0.011888353,0.017666122,0.011812336,0.016944429,1.51700091361992,1.1171280145644,-85.26407623291,0.5502039,0.014115525,0.020744085,0.013219587,0.01978234,0.013078213,0.019545749,0.011776777,0.017551402,1.5123132467269198,1.1111737489700402,-83.61602020264
102,89378,277.3099166667,-11.83904722222,187.0,0.209999999999988,0.14940518,0.0002411305176793,0.0003139593172818,0.0002138279378414,0.0002905885048676,0.0003469621879049,0.0005156062543392,1.45360553264604,1.0637385845184,-85.28157806396,1.2528082,0.0053355633,0.007995228,0.005940519,0.008901985,0.005698372,0.00826745,0.006041209,0.008629243,1.5299838781358401,1.1219882965088401,-85.2088470459,1.8178213,0.007057574,0.010637133,0.0059136935,0.008542366,0.005526281,0.008178348,0.0052788905,0.007776797,1.50893700122844,1.1104199886322799,-84.61758422852,2.1030324,0.011636315,0.0174767,0.0118375225,0.01776308,0.0110337995,0.016046075,0.011858193,0.017203014,1.51849675178532,1.11777770519244,-86.10107421875,1.9884766,0.013550616,0.020248776,0.012989948,0.018881138,0.01169337,0.017108236,0.01213767,0.018092712,1.51246917247788,1.10838615894324,-84.18927001953
103,89485,277.0259166667,-11.66157777778,187.0,0.209999999999988,0.00068672287,8.856906060828e-05,0.0001155209174613,8.683252963237e-05,0.0001138889056165,0.0001102949245251,0.0001642026327318,1.44893634319296,1.05909717082968,-85.02070617676,0.056255892,0.005858795,0.008609209,0.0057239854,0.008696978,0.006132305,0.009235653,0.0060847355,0.009027669,1.52953517436984,1.1191798448564398,-85.06589508057,0.14137009,0.007451712,0.01094271,0.0058349064,0.008976165,0.0052949023,0.007826168,0.0057790494,0.008095333,1.5032292604444801,1.1135091781616402,-85.16103363037,0.09851007,0.011924002,0.017676828,0.011927824,0.017247401,0.011749177,0.017448692,0.011430825,0.016991004,1.51644480228432,1.1175733804701602,-85.49890136719,0.22992083,0.0137276435,0.020408684,0.012192129,0.018114818,0.012205206,0.018223206,0.011355949,0.016520508,1.51386630535116,1.11293327808396,-84.18832397461
